Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;302.0;2.50833;912.0;7.59167
Looking backward;29.0;912.0;7.59167;1388.0;11.55833
Jogging;9.0;1388.0;11.55833;1992.0;16.59167
Sitting on the stool;20.0;1992.0;16.59167;2734.0;22.775
Jumping on the left leg;16.0;2734.0;22.775;3177.0;26.46667
Jumping forward;18.0;3177.0;26.46667;3557.0;29.63333
Putting left hand on the ground;30.0;3557.0;29.63333;4142.0;34.50833
Walking on tiptoes;11.0;4142.0;34.50833;4898.0;40.80833
Pulling the bag;24.0;4898.0;40.80833;5278.0;43.975
Standing on heels;7.0;5278.0;43.975;5830.0;48.575
Jumping in place;14.0;5830.0;48.575;6379.0;53.15
Leaning to the side;28.0;6379.0;53.15;6857.0;57.13333
Side-stepping;13.0;6857.0;57.13333;7574.0;63.10833
Lifting the bag with one hand;22.0;7574.0;63.10833;8028.0;66.89167
Standing upright without moving;2.0;8028.0;66.89167;8724.0;72.69167
Balancing on the left leg ;3.0;8724.0;72.69167;9177.0;76.46667
Leaning backward;27.0;9177.0;76.46667;9644.0;80.35833
Walking;8.0;9644.0;80.35833;10366.0;86.375
Climbing the stairs;21.0;10366.0;86.375;10763.0;89.68333
Doing squats;5.0;10763.0;89.68333;11460.0;95.49167
Jumping backward;19.0;11460.0;95.49167;11778.0;98.14167
Leaning forward;26.0;11778.0;98.14167;12471.0;103.91667
Hopping around on one leg;12.0;12471.0;103.91667;12959.0;107.98333
Pulling the bag;24.0;12959.0;107.98333;13431.0;111.91667
Balancing on the right leg ;4.0;13431.0;111.91667;14266.0;118.875
Jumping to the side;17.0;14266.0;118.875;14610.0;121.74167
Putting right hand on the ground;31.0;14610.0;121.74167;15242.0;127.00833
Walking backwards;10.0;15242.0;127.00833;15948.0;132.89167
Lifting the bag with two hands;23.0;15948.0;132.89167;16400.0;136.65833
Standing on tiptoes;6.0;16400.0;136.65833;17080.0;142.325
Jumping on the right leg;15.0;17080.0;142.325;17507.0;145.88333
Standing in T-pose;1.0;17507.0;145.88333;17829.0;148.56336
