Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.0;11.25;6.75;8.0;3.75;0.25;0.25;0.0;0.25;0.25;0.25;0.5;0.25;0.0;0.5;0.25;0.25;-0.229004;0.026367;0.986816;-0.42;0.35;0.63;372.0;-0.301857;-0.003573;5.75;9.75;4.25;6.0;0.5;0.75;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.0;-0.238281;0.036133;0.974121;-1.47;0.77;0.56;316.0;-0.320806;-0.084118
0.01;11.25;7.0;7.75;3.75;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.25;0.0;-0.234375;0.027832;0.983887;-0.49;0.35;0.7;357.0;-0.321863;0.001559;5.75;10.0;4.25;6.25;0.5;1.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.0;-0.245117;0.041504;0.973145;-1.61;0.84;0.56;325.0;-0.319699;-0.087786
0.02;11.0;7.0;7.75;3.5;0.25;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.5;0.25;0.25;-0.231934;0.026855;0.988281;-0.49;0.21;0.56;352.0;-0.320053;-0.002424;5.5;9.75;4.25;6.25;0.5;1.0;0.0;0.25;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;-0.237305;0.038574;0.974121;-1.75;0.91;0.56;320.0;-0.318629;-0.091086
0.03;11.0;6.75;7.75;3.75;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.5;0.25;0.25;-0.22998;0.026855;0.985352;-0.63;0.28;0.56;347.0;-0.324909;0.0016;5.5;9.75;4.25;5.75;0.25;1.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;-0.241211;0.040527;0.970215;-1.82;0.98;0.49;306.0;-0.329994;-0.086869
0.04;11.0;6.75;7.75;3.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.5;0.0;-0.236328;0.027832;0.98291;-0.63;0.56;0.56;348.0;-0.321898;0.000755;5.5;9.5;4.25;5.75;0.25;1.0;0.0;0.25;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;-0.241699;0.036621;0.966797;-1.96;1.47;0.56;305.0;-0.325429;-0.089105
0.05;11.0;6.75;7.5;4.0;0.25;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.5;0.25;0.0;-0.234375;0.025879;0.988281;-0.84;0.63;0.56;352.0;-0.317706;0.000573;5.5;9.25;4.25;5.5;0.25;0.75;0.0;0.25;0.0;0.25;0.25;0.0;0.5;0.0;0.0;0.0;-0.246094;0.041992;0.976074;-1.89;0.84;0.56;300.0;-0.321394;-0.083824
0.06;11.0;6.75;7.5;3.75;0.25;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.5;0.25;0.0;-0.229492;0.028809;0.98584;-0.77;0.49;0.63;346.0;-0.322359;0.004998;5.5;9.25;4.25;5.5;0.25;0.75;0.0;0.25;0.0;0.0;0.25;0.25;0.5;0.0;0.0;0.0;-0.243652;0.036621;0.972168;-1.82;0.84;0.49;300.0;-0.321617;-0.087259
0.07;11.25;7.0;7.75;3.75;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.25;0.25;-0.233398;0.028809;0.989746;-0.84;0.56;0.49;350.0;-0.331098;9.1e-05;5.25;9.5;4.25;5.5;0.25;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;-0.25;0.04248;0.971191;-1.68;0.56;0.63;294.0;-0.330322;-0.082407
0.08;11.25;6.75;7.75;3.75;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.25;-0.229492;0.030273;0.984863;-0.77;0.49;0.49;345.0;-0.335476;0.00011;5.5;9.5;4.25;5.5;0.25;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;-0.244629;0.037598;0.979492;-1.54;0.42;0.56;297.0;-0.331019;-0.080582
0.09;11.25;7.0;7.75;3.75;0.25;0.25;0.0;0.0;0.0;0.25;0.25;0.25;0.0;0.25;0.25;0.25;-0.22998;0.025391;0.985352;-0.98;0.42;0.56;359.0;-0.320739;-0.004047;5.75;9.5;4.25;5.5;0.25;0.75;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;-0.243652;0.039551;0.970215;-1.47;0.35;0.63;300.0;-0.332146;-0.081131
