Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;532.0;4.425;961.0;8.0
Looking backward;29.0;961.0;8.0;1292.0;10.75833
Jogging;9.0;1292.0;10.75833;2118.0;17.64167
Climbing the stairs;21.0;2118.0;17.64167;2478.0;20.64167
Doing squats;5.0;2478.0;20.64167;3101.0;25.83333
Jumping on the left leg;16.0;3101.0;25.83333;3702.0;30.84167
Leaning to the side;28.0;3702.0;30.84167;4313.0;35.93333
Walking;8.0;4313.0;35.93333;5096.0;42.45833
Sitting on the stool;20.0;5096.0;42.45833;5803.0;48.35
Standing upright without moving;2.0;5803.0;48.35;6028.0;50.225
Jumping in place;14.0;6028.0;50.225;6335.0;52.78333
Putting left hand on the ground;30.0;6335.0;52.78333;7113.0;59.26667
Side-stepping;13.0;7113.0;59.26667;7598.0;63.30833
Lifting the bag with two hands;23.0;7598.0;63.30833;8144.0;67.85833
Balancing on the right leg ;4.0;8144.0;67.85833;8844.0;73.69167
Jumping forward;18.0;8844.0;73.69167;9159.0;76.31667
Putting right hand on the ground;31.0;9159.0;76.31667;9895.0;82.45
Hopping around on one leg;12.0;9895.0;82.45;10416.0;86.79167
Lifting the bag with one hand;22.0;10416.0;86.79167;11006.0;91.70833
Balancing on the left leg ;3.0;11006.0;91.70833;11670.0;97.24167
Jumping on the right leg;15.0;11670.0;97.24167;12107.0;100.88333
Leaning forward;26.0;12107.0;100.88333;12694.0;105.775
Walking on tiptoes;11.0;12694.0;105.775;13308.0;110.89167
Pushing the bag;25.0;13308.0;110.89167;13719.0;114.31667
Standing on tiptoes;6.0;13719.0;114.31667;14430.0;120.24167
Jumping on the left leg;16.0;14430.0;120.24167;14923.0;124.35
Leaning backward;27.0;14923.0;124.35;15437.0;128.63333
Walking backwards;10.0;15437.0;128.63333;16125.0;134.36667
Pulling the bag;24.0;16125.0;134.36667;16642.0;138.675
Standing on heels;7.0;16642.0;138.675;17182.0;143.175
Jumping backward;19.0;17182.0;143.175;17537.0;146.13333
Standing in T-pose;1.0;17537.0;146.13333;17845.0;148.70047
