Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;1037.0;8.63333;1452.0;12.09167
Looking backward;29.0;1452.0;12.09167;1792.0;14.925
Hopping around on one leg;12.0;1792.0;14.925;2348.0;19.55833
Pulling the bag;24.0;2348.0;19.55833;2846.0;23.70833
Standing upright without moving;2.0;2846.0;23.70833;3669.0;30.56667
Jumping on the left leg;16.0;3669.0;30.56667;4038.0;33.64167
Putting left hand on the ground;30.0;4038.0;33.64167;4478.0;37.30833
Walking backwards;10.0;4478.0;37.30833;5294.0;44.10833
Lifting the bag with one hand;22.0;5294.0;44.10833;5843.0;48.68333
Standing on tiptoes;6.0;5843.0;48.68333;6291.0;52.41667
Jumping backward;19.0;6291.0;52.41667;6796.0;56.625
Leaning backward;27.0;6796.0;56.625;7251.0;60.41667
Jogging;9.0;7251.0;60.41667;7930.0;66.075
Lifting the bag with two hands;23.0;7930.0;66.075;8565.0;71.36667
Standing on heels;7.0;8565.0;71.36667;8992.0;74.925
Jumping to the side;17.0;8992.0;74.925;9526.0;79.375
Leaning forward;26.0;9526.0;79.375;9894.0;82.44167
Side-stepping;13.0;9894.0;82.44167;10595.0;88.28333
Sitting on the stool;20.0;10595.0;88.28333;11584.0;96.525
Doing squats;5.0;11584.0;96.525;11916.0;99.29167
Jumping on the right leg;15.0;11916.0;99.29167;12306.0;102.54167
Putting right hand on the ground;31.0;12306.0;102.54167;12754.0;106.275
Walking on tiptoes;11.0;12754.0;106.275;13591.0;113.25
Pushing the bag;25.0;13591.0;113.25;14061.0;117.16667
Balancing on the right leg ;4.0;14061.0;117.16667;14624.0;121.85833
Jumping forward;18.0;14624.0;121.85833;14992.0;124.925
Leaning to the side;28.0;14992.0;124.925;15548.0;129.55833
Walking;8.0;15548.0;129.55833;16393.0;136.6
Climbing the stairs;21.0;16393.0;136.6;16884.0;140.69167
Balancing on the left leg ;3.0;16884.0;140.69167;17404.0;145.025
Jumping in place;14.0;17404.0;145.025;17679.0;147.31667
Standing in T-pose;1.0;17679.0;147.31667;18044.0;150.35765
