Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;492.0;4.09167;1094.0;9.10833
Balancing on the right leg ;4.0;1094.0;9.10833;1509.0;12.56667
Jogging;9.0;1509.0;12.56667;2088.0;17.39167
Pushing the bag;25.0;2088.0;17.39167;2821.0;23.5
Doing squats;5.0;2821.0;23.5;3246.0;27.04167
Jumping forward;18.0;3246.0;27.04167;3473.0;28.93333
Looking backward;29.0;3473.0;28.93333;4053.0;33.76667
Walking;8.0;4053.0;33.76667;4865.0;40.53333
Climbing the stairs;21.0;4865.0;40.53333;5531.0;46.08333
Standing upright without moving;2.0;5531.0;46.08333;6026.0;50.20833
Jumping to the side;17.0;6026.0;50.20833;6319.0;52.65
Putting left hand on the ground;30.0;6319.0;52.65;6997.0;58.3
Hopping around on one leg;12.0;6997.0;58.3;7757.0;64.63333
Sitting on the stool;20.0;7757.0;64.63333;8374.0;69.775
Standing on heels;7.0;8374.0;69.775;8803.0;73.35
Balancing on the left leg ;3.0;8803.0;73.35;9298.0;77.475
Leaning backward;27.0;9298.0;77.475;9787.0;81.55
Walking on tiptoes;11.0;9787.0;81.55;10414.0;86.775
Lifting the bag with one hand;22.0;10414.0;86.775;11218.0;93.475
Jumping on the left leg;16.0;11218.0;93.475;11514.0;95.94167
Jumping in place;14.0;11514.0;95.94167;11786.0;98.20833
Leaning to the side;28.0;11786.0;98.20833;12515.0;104.28333
Walking backwards;10.0;12515.0;104.28333;13409.0;111.73333
Lifting the bag with two hands;23.0;13409.0;111.73333;13960.0;116.325
Standing on tiptoes;6.0;13960.0;116.325;14309.0;119.23333
Jumping on the right leg;15.0;14309.0;119.23333;14766.0;123.04167
Leaning forward;26.0;14766.0;123.04167;15369.0;128.06667
Side-stepping;13.0;15369.0;128.06667;15957.0;132.96667
Pulling the bag;24.0;15957.0;132.96667;16678.0;138.975
Jumping backward;19.0;16678.0;138.975;16929.0;141.06667
Putting right hand on the ground;31.0;16929.0;141.06667;17604.0;146.69167
Standing in T-pose;1.0;17604.0;146.69167;17740.0;147.8275
