Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;465.0;3.86667;1098.0;9.14167
Standing on tiptoes;6.0;1098.0;9.14167;1471.0;12.25
Jogging;9.0;1471.0;12.25;2039.0;16.98333
Lifting the bag with two hands;23.0;2039.0;16.98333;2564.0;21.35833
Standing on heels;7.0;2564.0;21.35833;3246.0;27.04167
Jumping backward;19.0;3246.0;27.04167;3613.0;30.1
Leaning to the side;28.0;3613.0;30.1;4171.0;34.75
Hopping around on one leg;12.0;4171.0;34.75;5092.0;42.425
Pulling the bag;24.0;5092.0;42.425;5496.0;45.79167
Doing squats;5.0;5496.0;45.79167;5953.0;49.6
Balancing on the left leg ;3.0;5953.0;49.6;6539.0;54.48333
Putting right hand on the ground;31.0;6539.0;54.48333;6951.0;57.91667
Walking backwards;10.0;6951.0;57.91667;7589.0;63.23333
Climbing the stairs;21.0;7589.0;63.23333;8106.0;67.54167
Jumping on the left leg;16.0;8106.0;67.54167;8790.0;73.24167
Jumping to the side;17.0;8790.0;73.24167;9148.0;76.225
Looking backward;29.0;9148.0;76.225;9641.0;80.33333
Side-stepping;13.0;9641.0;80.33333;10333.0;86.1
Sitting on the stool;20.0;10333.0;86.1;11109.0;92.56667
Balancing on the right leg ;4.0;11109.0;92.56667;11552.0;96.25833
Jumping in place;14.0;11552.0;96.25833;11831.0;98.58333
Putting left hand on the ground;30.0;11831.0;98.58333;12519.0;104.31667
Walking on tiptoes;11.0;12519.0;104.31667;13566.0;113.04167
Pushing the bag;25.0;13566.0;113.04167;13987.0;116.55
Standing upright without moving;2.0;13987.0;116.55;14302.0;119.175
Jumping forward;18.0;14302.0;119.175;14629.0;121.9
Leaning backward;27.0;14629.0;121.9;15226.0;126.875
Walking;8.0;15226.0;126.875;15869.0;132.23333
Lifting the bag with one hand;22.0;15869.0;132.23333;16278.0;135.64167
Jumping on the right leg;15.0;16278.0;135.64167;17044.0;142.025
Leaning forward;26.0;17044.0;142.025;17521.0;146.0
Standing in T-pose;1.0;17521.0;146.0;17763.0;148.01478
