Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;291.0;2.41667;777.0;6.46667
Jumping forward;18.0;777.0;6.46667;1220.0;10.15833
Walking;8.0;1220.0;10.15833;1793.0;14.93333
Lifting the bag with one hand;22.0;1793.0;14.93333;2569.0;21.4
Doing squats;5.0;2569.0;21.4;3047.0;25.38333
Jumping on the left leg;16.0;3047.0;25.38333;3464.0;28.85833
Looking backward;29.0;3464.0;28.85833;4030.0;33.575
Hopping around on one leg;12.0;4030.0;33.575;4744.0;39.525
Lifting the bag with two hands;23.0;4744.0;39.525;5418.0;45.14167
Jumping on the left leg;16.0;5418.0;45.14167;5815.0;48.45
Jumping to the side;17.0;5815.0;48.45;6314.0;52.60833
Leaning backward;27.0;6314.0;52.60833;6797.0;56.63333
Walking backwards;10.0;6797.0;56.63333;7459.0;62.15
Sitting on the stool;20.0;7459.0;62.15;8321.0;69.33333
Standing on heels;7.0;8321.0;69.33333;8575.0;71.45
Jumping backward;19.0;8575.0;71.45;9091.0;75.75
Putting right hand on the ground;31.0;9091.0;75.75;9590.0;79.90833
Side-stepping;13.0;9590.0;79.90833;10176.0;84.79167
Pushing the bag;25.0;10176.0;84.79167;10561.0;88.0
Standing upright without moving;2.0;10561.0;88.0;10997.0;91.63333
Balancing on the right leg ;4.0;10997.0;91.63333;11398.0;94.975
Balancing on the left leg ;3.0;11398.0;94.975;11894.0;99.10833
Leaning to the side;28.0;11894.0;99.10833;12259.0;102.15
Jogging;9.0;12259.0;102.15;12943.0;107.85
Pulling the bag;24.0;12943.0;107.85;13694.0;114.10833
Standing on tiptoes;6.0;13694.0;114.10833;14137.0;117.8
Jumping in place;14.0;14137.0;117.8;14559.0;121.31667
Leaning forward;26.0;14559.0;121.31667;15182.0;126.50833
Walking on tiptoes;11.0;15182.0;126.50833;15816.0;131.79167
Climbing the stairs;21.0;15816.0;131.79167;16301.0;135.83333
Standing upright without moving;2.0;16301.0;135.83333;16948.0;141.225
Putting left hand on the ground;30.0;16948.0;141.225;17511.0;145.91667
Standing in T-pose;1.0;17511.0;145.91667;17750.0;147.90833
