Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;262.0;2.175;777.0;6.46667
Leaning forward;26.0;777.0;6.46667;1134.0;9.44167
Side-stepping;13.0;1134.0;9.44167;1788.0;14.89167
Sitting on the stool;20.0;1788.0;14.89167;2286.0;19.04167
Standing on tiptoes;6.0;2286.0;19.04167;3089.0;25.73333
Jumping on the right leg;15.0;3089.0;25.73333;3473.0;28.93333
Leaning backward;27.0;3473.0;28.93333;3891.0;32.41667
Walking;8.0;3891.0;32.41667;4674.0;38.94167
Pushing the bag;25.0;4674.0;38.94167;5132.0;42.75833
Standing upright without moving;2.0;5132.0;42.75833;5819.0;48.48333
Jumping to the side;17.0;5819.0;48.48333;6216.0;51.79167
Looking backward;29.0;6216.0;51.79167;6782.0;56.50833
Walking backwards;10.0;6782.0;56.50833;7523.0;62.68333
Lifting the bag with two hands;23.0;7523.0;62.68333;8064.0;67.19167
Jumping on the left leg;16.0;8064.0;67.19167;8606.0;71.70833
Jumping in place;14.0;8606.0;71.70833;8966.0;74.70833
Putting left hand on the ground;30.0;8966.0;74.70833;9557.0;79.63333
Hopping around on one leg;12.0;9557.0;79.63333;10193.0;84.93333
Pulling the bag;24.0;10193.0;84.93333;10699.0;89.15
Doing squats;5.0;10699.0;89.15;11176.0;93.125
Jumping forward;18.0;11176.0;93.125;11762.0;98.00833
Putting right hand on the ground;31.0;11762.0;98.00833;12290.0;102.40833
Walking on tiptoes;11.0;12290.0;102.40833;12897.0;107.46667
Climbing the stairs;21.0;12897.0;107.46667;13399.0;111.65
Standing on heels;7.0;13399.0;111.65;14208.0;118.39167
Balancing on the left leg ;3.0;14208.0;118.39167;14544.0;121.19167
Leaning to the side;28.0;14544.0;121.19167;15105.0;125.86667
Jogging;9.0;15105.0;125.86667;15710.0;130.90833
Lifting the bag with one hand;22.0;15710.0;130.90833;16166.0;134.70833
Balancing on the right leg ;4.0;16166.0;134.70833;16878.0;140.64167
Jumping backward;19.0;16878.0;140.64167;17180.0;143.15833
Standing in T-pose;1.0;17180.0;143.15833;17741.0;147.8334
