Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;583.0;4.85;1043.0;8.68333
Putting left hand on the ground;30.0;1043.0;8.68333;1511.0;12.58333
Walking on tiptoes;11.0;1511.0;12.58333;2237.0;18.63333
Lifting the bag with one hand;22.0;2237.0;18.63333;2832.0;23.59167
Standing upright without moving;2.0;2832.0;23.59167;3240.0;26.99167
Jumping in place;14.0;3240.0;26.99167;3681.0;30.66667
Leaning forward;26.0;3681.0;30.66667;4224.0;35.19167
Walking;8.0;4224.0;35.19167;4854.0;40.44167
Sitting on the stool;20.0;4854.0;40.44167;5640.0;46.99167
Jumping on the left leg;16.0;5640.0;46.99167;5953.0;49.6
Jumping on the right leg;15.0;5953.0;49.6;6300.0;52.49167
Putting right hand on the ground;31.0;6300.0;52.49167;6879.0;57.31667
Side-stepping;13.0;6879.0;57.31667;7592.0;63.25833
Pulling the bag;24.0;7592.0;63.25833;8089.0;67.4
Standing on tiptoes;6.0;8089.0;67.4;8801.0;73.33333
Jumping to the side;17.0;8801.0;73.33333;9336.0;77.79167
Leaning to the side;28.0;9336.0;77.79167;9784.0;81.525
Jogging;9.0;9784.0;81.525;10396.0;86.625
Pushing the bag;25.0;10396.0;86.625;10857.0;90.46667
Standing on heels;7.0;10857.0;90.46667;11534.0;96.10833
Jumping backward;19.0;11534.0;96.10833;11898.0;99.14167
Leaning backward;27.0;11898.0;99.14167;12487.0;104.05
Walking backwards;10.0;12487.0;104.05;13325.0;111.03333
Lifting the bag with two hands;23.0;13325.0;111.03333;13851.0;115.41667
Doing squats;5.0;13851.0;115.41667;14275.0;118.95
Jumping forward;18.0;14275.0;118.95;14748.0;122.89167
Looking backward;29.0;14748.0;122.89167;15367.0;128.05
Hopping around on one leg;12.0;15367.0;128.05;15812.0;131.75833
Climbing the stairs;21.0;15812.0;131.75833;16367.0;136.38333
Balancing on the right leg ;4.0;16367.0;136.38333;17162.0;143.00833
Balancing on the left leg ;3.0;17162.0;143.00833;17562.0;146.34167
Standing in T-pose;1.0;17562.0;146.34167;17825.0;148.53042
