Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;472.0;3.925;1036.0;8.625
Jumping on the left leg;16.0;1036.0;8.625;1386.0;11.54167
Walking on tiptoes;11.0;1386.0;11.54167;2066.0;17.20833
Pushing the bag;25.0;2066.0;17.20833;2443.0;20.35
Standing on tiptoes;6.0;2443.0;20.35;3245.0;27.03333
Jumping forward;18.0;3245.0;27.03333;3654.0;30.44167
Putting left hand on the ground;30.0;3654.0;30.44167;4201.0;35.0
Walking backwards;10.0;4201.0;35.0;4943.0;41.18333
Lifting the bag with two hands;23.0;4943.0;41.18333;5488.0;45.725
Standing upright without moving;2.0;5488.0;45.725;5985.0;49.86667
Jumping in place;14.0;5985.0;49.86667;6340.0;52.825
Leaning forward;26.0;6340.0;52.825;6872.0;57.25833
Side-stepping;13.0;6872.0;57.25833;7672.0;63.925
Sitting on the stool;20.0;7672.0;63.925;8414.0;70.10833
Jumping on the left leg;16.0;8414.0;70.10833;8774.0;73.10833
Jumping to the side;17.0;8774.0;73.10833;9144.0;76.19167
Leaning backward;27.0;9144.0;76.19167;9607.0;80.05
Walking;8.0;9607.0;80.05;10301.0;85.83333
Lifting the bag with one hand;22.0;10301.0;85.83333;10798.0;89.975
Doing squats;5.0;10798.0;89.975;11431.0;95.25
Jumping on the right leg;15.0;11431.0;95.25;11968.0;99.725
Leaning to the side;28.0;11968.0;99.725;12334.0;102.775
Jogging;9.0;12334.0;102.775;13259.0;110.48333
Climbing the stairs;21.0;13259.0;110.48333;13732.0;114.425
Balancing on the right leg ;4.0;13732.0;114.425;14265.0;118.86667
Jumping backward;19.0;14265.0;118.86667;14778.0;123.14167
Putting right hand on the ground;31.0;14778.0;123.14167;15290.0;127.40833
Hopping around on one leg;12.0;15290.0;127.40833;15911.0;132.58333
Pulling the bag;24.0;15911.0;132.58333;16260.0;135.49167
Standing on heels;7.0;16260.0;135.49167;17078.0;142.30833
Looking backward;29.0;17078.0;142.30833;17406.0;145.04167
Standing in T-pose;1.0;17406.0;145.04167;17701.0;147.5006
