Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;256.0;2.125;851.0;7.08333
Leaning to the side;28.0;851.0;7.08333;1326.0;11.04167
Side-stepping;13.0;1326.0;11.04167;1936.0;16.125
Pushing the bag;25.0;1936.0;16.125;2319.0;19.31667
Standing upright without moving;2.0;2319.0;19.31667;3091.0;25.75
Jumping backward;19.0;3091.0;25.75;3523.0;29.35
Leaning backward;27.0;3523.0;29.35;4055.0;33.78333
Hopping around on one leg;12.0;4055.0;33.78333;4778.0;39.80833
Sitting on the stool;20.0;4778.0;39.80833;5430.0;45.24167
Jumping on the left leg;16.0;5430.0;45.24167;5869.0;48.9
Balancing on the left leg ;3.0;5869.0;48.9;6330.0;52.74167
Leaning forward;26.0;6330.0;52.74167;6890.0;57.40833
Walking on tiptoes;11.0;6890.0;57.40833;7421.0;61.83333
Pulling the bag;24.0;7421.0;61.83333;7946.0;66.20833
Doing squats;5.0;7946.0;66.20833;8569.0;71.4
Jumping forward;18.0;8569.0;71.4;8981.0;74.83333
Putting left hand on the ground;30.0;8981.0;74.83333;9633.0;80.26667
Walking;8.0;9633.0;80.26667;10398.0;86.64167
Climbing the stairs;21.0;10398.0;86.64167;10880.0;90.65833
Balancing on the right leg ;4.0;10880.0;90.65833;11411.0;95.08333
Jumping to the side;17.0;11411.0;95.08333;11631.0;96.91667
Putting right hand on the ground;31.0;11631.0;96.91667;12467.0;103.88333
Walking backwards;10.0;12467.0;103.88333;13134.0;109.44167
Lifting the bag with one hand;22.0;13134.0;109.44167;13807.0;115.05
Standing on heels;7.0;13807.0;115.05;14232.0;118.59167
Jumping on the right leg;15.0;14232.0;118.59167;14558.0;121.30833
Looking backward;29.0;14558.0;121.30833;15097.0;125.8
Jogging;9.0;15097.0;125.8;15728.0;131.05833
Lifting the bag with two hands;23.0;15728.0;131.05833;16351.0;136.25
Standing on tiptoes;6.0;16351.0;136.25;16925.0;141.03333
Jumping in place;14.0;16925.0;141.03333;17251.0;143.75
Standing in T-pose;1.0;17251.0;143.75;17708.0;147.56042
