Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;472.0;3.925;854.0;7.10833
Leaning to the side;28.0;854.0;7.10833;1312.0;10.925
Side-stepping;13.0;1312.0;10.925;1924.0;16.025
Sitting on the stool;20.0;1924.0;16.025;2437.0;20.3
Jumping on the left leg;16.0;2437.0;20.3;3090.0;25.74167
Balancing on the left leg ;3.0;3090.0;25.74167;3609.0;30.06667
Looking backward;29.0;3609.0;30.06667;3890.0;32.40833
Walking backwards;10.0;3890.0;32.40833;4858.0;40.475
Pulling the bag;24.0;4858.0;40.475;5281.0;44.0
Doing squats;5.0;5281.0;44.0;5803.0;48.35
Jumping in place;14.0;5803.0;48.35;6296.0;52.45833
Leaning backward;27.0;6296.0;52.45833;6836.0;56.95833
Walking on tiptoes;11.0;6836.0;56.95833;7583.0;63.18333
Pushing the bag;25.0;7583.0;63.18333;8032.0;66.925
Balancing on the right leg ;4.0;8032.0;66.925;8669.0;72.23333
Jumping to the side;17.0;8669.0;72.23333;9139.0;76.15
Putting left hand on the ground;30.0;9139.0;76.15;9545.0;79.53333
Walking;8.0;9545.0;79.53333;10284.0;85.69167
Lifting the bag with one hand;22.0;10284.0;85.69167;10738.0;89.475
Standing on heels;7.0;10738.0;89.475;11223.0;93.51667
Jumping forward;18.0;11223.0;93.51667;11822.0;98.50833
Putting right hand on the ground;31.0;11822.0;98.50833;12275.0;102.28333
Jogging;9.0;12275.0;102.28333;13040.0;108.65833
Lifting the bag with two hands;23.0;13040.0;108.65833;13562.0;113.00833
Standing upright without moving;2.0;13562.0;113.00833;14103.0;117.51667
Jumping backward;19.0;14103.0;117.51667;14616.0;121.79167
Leaning forward;26.0;14616.0;121.79167;14988.0;124.89167
Hopping around on one leg;12.0;14988.0;124.89167;15681.0;130.66667
Climbing the stairs;21.0;15681.0;130.66667;16212.0;135.09167
Standing on tiptoes;6.0;16212.0;135.09167;16867.0;140.55
Jumping on the right leg;15.0;16867.0;140.55;17451.0;145.41667
Standing in T-pose;1.0;17451.0;145.41667;17708.0;147.56043
