Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;508.0;4.225;893.0;7.43333
Jumping on the left leg;16.0;893.0;7.43333;1373.0;11.43333
Side-stepping;13.0;1373.0;11.43333;2085.0;17.36667
Sitting on the stool;20.0;2085.0;17.36667;2882.0;24.00833
Standing on tiptoes;6.0;2882.0;24.00833;3306.0;27.54167
Jumping backward;19.0;3306.0;27.54167;3669.0;30.56667
Putting left hand on the ground;30.0;3669.0;30.56667;4207.0;35.05
Walking on tiptoes;11.0;4207.0;35.05;4892.0;40.75833
Lifting the bag with one hand;22.0;4892.0;40.75833;5316.0;44.29167
Standing on heels;7.0;5316.0;44.29167;5877.0;48.96667
Balancing on the left leg ;3.0;5877.0;48.96667;6545.0;54.53333
Leaning backward;27.0;6545.0;54.53333;6886.0;57.375
Walking;8.0;6886.0;57.375;7943.0;66.18333
Lifting the bag with two hands;23.0;7943.0;66.18333;8384.0;69.85833
Doing squats;5.0;8384.0;69.85833;8808.0;73.39167
Jumping to the side;17.0;8808.0;73.39167;9276.0;77.29167
Putting right hand on the ground;31.0;9276.0;77.29167;9682.0;80.675
Jogging;9.0;9682.0;80.675;10508.0;87.55833
Pushing the bag;25.0;10508.0;87.55833;10935.0;91.11667
Standing upright without moving;2.0;10935.0;91.11667;11607.0;96.71667
Jumping forward;18.0;11607.0;96.71667;12110.0;100.90833
Leaning to the side;28.0;12110.0;100.90833;12522.0;104.34167
Hopping around on one leg;12.0;12522.0;104.34167;13164.0;109.69167
Pulling the bag;24.0;13164.0;109.69167;13531.0;112.75
Balancing on the right leg ;4.0;13531.0;112.75;14376.0;119.79167
Jumping in place;14.0;14376.0;119.79167;14772.0;123.09167
Leaning forward;26.0;14772.0;123.09167;15337.0;127.8
Walking backwards;10.0;15337.0;127.8;16121.0;134.33333
Climbing the stairs;21.0;16121.0;134.33333;16676.0;138.95833
Jumping on the right leg;15.0;16676.0;138.95833;17064.0;142.19167
Looking backward;29.0;17064.0;142.19167;17617.0;146.8
Standing in T-pose;1.0;17617.0;146.8;17837.0;148.63043
