Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.0;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.75;5.25;2.75;4.25;0.25;1.0;0.0;0.5;0.0;0.25;0.25;0.5;0.5;0.5;0.5;0.25;-0.233398;0.038086;0.982422;-0.77;-1.05;0.63;242.0;-0.253521;-0.090219
0.01;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.5;5.25;2.75;4.25;0.25;1.0;0.0;0.5;0.0;0.25;0.25;0.25;0.75;0.5;0.5;0.5;-0.236816;0.040527;0.979492;-0.77;-0.98;0.7;241.0;-0.24938;-0.095111
0.02;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.0;5.25;2.75;4.25;0.25;1.0;0.0;0.5;0.0;0.25;0.25;0.25;0.75;0.5;0.5;0.25;-0.23584;0.037598;0.98291;-0.7;-0.98;0.7;233.0;-0.249519;-0.09867
0.03;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.25;5.25;2.75;4.25;0.25;1.0;0.0;0.5;0.0;0.25;0.25;0.25;0.75;0.5;0.25;0.25;-0.236816;0.036133;0.98291;-0.77;-1.05;0.7;233.0;-0.259455;-0.096356
0.04;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.5;5.25;2.75;4.25;0.25;1.0;0.0;0.5;0.25;0.0;0.25;0.25;0.75;0.5;0.0;0.25;-0.236328;0.039551;0.977051;-0.63;-1.05;0.77;234.0;-0.267552;-0.090331
0.05;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.5;5.0;2.75;4.25;0.25;1.0;0.0;0.5;0.25;0.25;0.25;0.25;0.75;0.75;0.25;0.25;-0.233398;0.040527;0.976562;-0.7;-1.12;0.63;240.0;-0.245288;-0.08501
0.06;8.0;4.75;3.25;2.75;0.25;0.75;0.0;0.5;1.25;0.25;0.5;0.5;0.25;0.5;0.25;0.5;-0.202148;0.021484;0.990723;-0.56;0.84;0.56;276.0;-0.23883;-0.022421;4.5;5.0;2.75;4.25;0.0;1.0;0.0;0.5;0.0;0.25;0.0;0.25;0.75;0.5;0.25;0.25;-0.22998;0.035156;0.980957;-0.63;-1.12;0.77;228.0;-0.267364;-0.094868
0.07;7.75;4.5;3.25;2.75;0.25;0.75;0.0;0.25;1.25;0.25;0.25;0.25;0.25;0.5;0.0;0.25;-0.199219;0.022949;0.995117;-0.56;0.7;0.49;257.0;-0.25983;-0.010007;4.5;5.0;2.75;4.25;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.25;0.5;0.25;0.25;0.25;-0.237793;0.040527;0.982422;-0.63;-1.12;0.7;220.0;-0.285748;-0.095867
0.08;7.75;4.75;3.25;2.75;0.25;0.75;0.0;0.25;1.25;0.25;0.25;0.25;0.0;0.75;0.25;0.25;-0.20459;0.031738;0.993164;-0.63;0.77;0.49;262.0;-0.251937;-0.006577;4.5;5.5;2.75;4.5;0.0;0.75;0.0;0.5;0.0;0.0;0.25;0.25;0.75;0.25;0.25;0.25;-0.23584;0.04248;0.975586;-0.63;-1.12;0.7;231.0;-0.279362;-0.100782
0.09;7.75;4.75;3.25;2.75;0.25;0.75;0.0;0.25;1.5;0.25;0.25;0.5;0.0;0.75;0.0;0.25;-0.196777;0.02832;0.992676;-0.63;0.77;0.56;266.0;-0.247208;-0.005118;4.5;5.5;2.75;4.5;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.25;0.75;0.25;0.25;0.25;-0.233398;0.036621;0.978516;-0.63;-1.12;0.7;231.0;-0.283987;-0.102813
0.1;7.75;5.0;3.25;2.75;0.25;0.75;0.0;0.25;1.5;0.25;0.25;0.5;0.25;0.75;0.25;0.25;-0.202148;0.022949;0.995117;-0.56;0.84;0.56;273.0;-0.238316;-0.011342;4.25;5.5;2.75;4.25;0.0;1.25;0.0;0.5;0.0;0.0;0.0;0.25;0.75;0.25;0.25;0.25;-0.23877;0.041016;0.982422;-0.77;-1.12;0.77;228.0;-0.280737;-0.106055
