Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;350.0;2.90833;737.0;6.13333
Leaning to the side;28.0;737.0;6.13333;1233.0;10.26667
Hopping around on one leg;12.0;1233.0;10.26667;1764.0;14.69167
Pushing the bag;25.0;1764.0;14.69167;2592.0;21.59167
Balancing on the right leg ;4.0;2592.0;21.59167;3123.0;26.01667
Balancing on the left leg ;3.0;3123.0;26.01667;3470.0;28.90833
Leaning backward;27.0;3470.0;28.90833;3909.0;32.56667
Walking on tiptoes;11.0;3909.0;32.56667;4638.0;38.64167
Lifting the bag with two hands;23.0;4638.0;38.64167;5155.0;42.95
Standing on heels;7.0;5155.0;42.95;5742.0;47.84167
Jumping backward;19.0;5742.0;47.84167;6054.0;50.44167
Putting left hand on the ground;30.0;6054.0;50.44167;6705.0;55.86667
Jogging;9.0;6705.0;55.86667;7307.0;60.88333
Pulling the bag;24.0;7307.0;60.88333;7894.0;65.775
Balancing on the left leg ;3.0;7894.0;65.775;8574.0;71.44167
Jumping in place;14.0;8574.0;71.44167;8942.0;74.50833
Putting right hand on the ground;31.0;8942.0;74.50833;9494.0;79.10833
Walking;8.0;9494.0;79.10833;10061.0;83.83333
Climbing the stairs;21.0;10061.0;83.83333;10648.0;88.725
Standing upright without moving;2.0;10648.0;88.725;11391.0;94.91667
Jumping on the right leg;15.0;11391.0;94.91667;11795.0;98.28333
Leaning forward;26.0;11795.0;98.28333;12347.0;102.88333
Walking backwards;10.0;12347.0;102.88333;12871.0;107.25
Lifting the bag with one hand;22.0;12871.0;107.25;13501.0;112.5
Standing on tiptoes;6.0;13501.0;112.5;14039.0;116.98333
Jumping forward;18.0;14039.0;116.98333;14315.0;119.28333
Looking backward;29.0;14315.0;119.28333;15030.0;125.24167
Side-stepping;13.0;15030.0;125.24167;15611.0;130.08333
Sitting on the stool;20.0;15611.0;130.08333;16432.0;136.925
Doing squats;5.0;16432.0;136.925;16920.0;140.99167
Jumping to the side;17.0;16920.0;140.99167;17197.0;143.3
Standing in T-pose;1.0;17197.0;143.3;17689.0;147.39656
