Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;669.0;5.56667;1022.0;8.50833
Jumping to the side;17.0;1022.0;8.50833;1442.0;12.00833
Jogging;9.0;1442.0;12.00833;2084.0;17.35833
Lifting the bag with two hands;23.0;2084.0;17.35833;2904.0;24.19167
Standing upright without moving;2.0;2904.0;24.19167;3171.0;26.41667
Jumping forward;18.0;3171.0;26.41667;3644.0;30.35833
Putting right hand on the ground;31.0;3644.0;30.35833;4310.0;35.90833
Walking backwards;10.0;4310.0;35.90833;5013.0;41.76667
Climbing the stairs;21.0;5013.0;41.76667;5579.0;46.48333
Doing squats;5.0;5579.0;46.48333;6019.0;50.15
Jumping on the right leg;15.0;6019.0;50.15;6513.0;54.26667
Putting left hand on the ground;30.0;6513.0;54.26667;7017.0;58.46667
Walking on tiptoes;11.0;7017.0;58.46667;7655.0;63.78333
Sitting on the stool;20.0;7655.0;63.78333;8410.0;70.075
Balancing on the right leg ;4.0;8410.0;70.075;8699.0;72.48333
Jumping on the right leg;15.0;8699.0;72.48333;9220.0;76.825
Leaning backward;27.0;9220.0;76.825;9749.0;81.23333
Hopping around on one leg;12.0;9749.0;81.23333;10484.0;87.35833
Pulling the bag;24.0;10484.0;87.35833;11230.0;93.575
Standing on heels;7.0;11230.0;93.575;11685.0;97.36667
Balancing on the left leg ;3.0;11685.0;97.36667;12056.0;100.45833
Looking backward;29.0;12056.0;100.45833;12476.0;103.95833
Walking;8.0;12476.0;103.95833;13178.0;109.80833
Pushing the bag;25.0;13178.0;109.80833;13904.0;115.85833
Standing on tiptoes;6.0;13904.0;115.85833;14300.0;119.15833
Jumping backward;19.0;14300.0;119.15833;14736.0;122.79167
Leaning to the side;28.0;14736.0;122.79167;15285.0;127.36667
Side-stepping;13.0;15285.0;127.36667;15981.0;133.16667
Lifting the bag with one hand;22.0;15981.0;133.16667;16724.0;139.35833
Jumping on the left leg;16.0;16724.0;139.35833;17079.0;142.31667
Leaning forward;26.0;17079.0;142.31667;17589.0;146.56667
Standing in T-pose;1.0;17589.0;146.56667;17809.0;148.40335
