Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;657.0;5.46667;1130.0;9.40833
Standing on heels;7.0;1130.0;9.40833;1592.0;13.25833
Jogging;9.0;1592.0;13.25833;2170.0;18.075
Pushing the bag;25.0;2170.0;18.075;2501.0;20.83333
Standing upright without moving;2.0;2501.0;20.83333;2909.0;24.23333
Jumping to the side;17.0;2909.0;24.23333;3281.0;27.33333
Jumping to the side;17.0;3281.0;27.33333;3705.0;30.86667
Putting right hand on the ground;31.0;3705.0;30.86667;4136.0;34.45833
Walking;8.0;4136.0;34.45833;5115.0;42.61667
Sitting on the stool;20.0;5115.0;42.61667;5519.0;45.98333
Standing on tiptoes;6.0;5519.0;45.98333;6092.0;50.75833
Jumping forward;18.0;6092.0;50.75833;6419.0;53.48333
Leaning to the side;28.0;6419.0;53.48333;6944.0;57.85833
Walking backwards;10.0;6944.0;57.85833;7960.0;66.325
Lifting the bag with one hand;22.0;7960.0;66.325;8493.0;70.76667
Doing squats;5.0;8493.0;70.76667;8848.0;73.725
Jumping backward;19.0;8848.0;73.725;9177.0;76.46667
Putting left hand on the ground;30.0;9177.0;76.46667;9735.0;81.11667
Walking on tiptoes;11.0;9735.0;81.11667;10582.0;88.175
Pulling the bag;24.0;10582.0;88.175;11001.0;91.66667
Standing upright without moving;2.0;11001.0;91.66667;11513.0;95.93333
Jumping to the side;17.0;11513.0;95.93333;12014.0;100.10833
Leaning backward;27.0;12014.0;100.10833;12586.0;104.875
Hopping around on one leg;12.0;12586.0;104.875;13231.0;110.25
Climbing the stairs;21.0;13231.0;110.25;13886.0;115.70833
Balancing on the right leg ;4.0;13886.0;115.70833;14466.0;120.54167
Balancing on the left leg ;3.0;14466.0;120.54167;14886.0;124.04167
Looking backward;29.0;14886.0;124.04167;15314.0;127.60833
Side-stepping;13.0;15314.0;127.60833;15929.0;132.73333
Lifting the bag with two hands;23.0;15929.0;132.73333;16401.0;136.66667
Jumping in place;14.0;16401.0;136.66667;16918.0;140.975
Leaning forward;26.0;16918.0;140.975;17435.0;145.28333
Standing in T-pose;1.0;17435.0;145.28333;17827.0;148.55067
