Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;612.0;5.09167;1038.0;8.64167
Leaning backward;27.0;1038.0;8.64167;1544.0;12.85833
Side-stepping;13.0;1544.0;12.85833;2240.0;18.65833
Lifting the bag with two hands;23.0;2240.0;18.65833;2949.0;24.56667
Balancing on the left leg ;3.0;2949.0;24.56667;3463.0;28.85
Jumping on the left leg;16.0;3463.0;28.85;3816.0;31.79167
Leaning forward;26.0;3816.0;31.79167;4381.0;36.5
Hopping around on one leg;12.0;4381.0;36.5;5062.0;42.175
Climbing the stairs;21.0;5062.0;42.175;5464.0;45.525
Standing on tiptoes;6.0;5464.0;45.525;6190.0;51.575
Jumping on the right leg;15.0;6190.0;51.575;6586.0;54.875
Putting left hand on the ground;30.0;6586.0;54.875;7182.0;59.84167
Walking on tiptoes;11.0;7182.0;59.84167;7863.0;65.51667
Pulling the bag;24.0;7863.0;65.51667;8440.0;70.325
Doing squats;5.0;8440.0;70.325;8829.0;73.56667
Jumping to the side;17.0;8829.0;73.56667;9173.0;76.43333
Looking backward;29.0;9173.0;76.43333;9716.0;80.95833
Walking;8.0;9716.0;80.95833;10591.0;88.25
Sitting on the stool;20.0;10591.0;88.25;11221.0;93.5
Standing upright without moving;2.0;11221.0;93.5;11555.0;96.28333
Jumping backward;19.0;11555.0;96.28333;11924.0;99.35833
Putting right hand on the ground;31.0;11924.0;99.35833;12580.0;104.825
Jogging;9.0;12580.0;104.825;13204.0;110.025
Lifting the bag with one hand;22.0;13204.0;110.025;14042.0;117.00833
Standing on heels;7.0;14042.0;117.00833;14414.0;120.10833
Jumping forward;18.0;14414.0;120.10833;14657.0;122.13333
Leaning to the side;28.0;14657.0;122.13333;15373.0;128.1
Walking backwards;10.0;15373.0;128.1;16159.0;134.65
Pushing the bag;25.0;16159.0;134.65;16792.0;139.925
Balancing on the right leg ;4.0;16792.0;139.925;17153.0;142.93333
Jumping in place;14.0;17153.0;142.93333;17576.0;146.45833
Standing in T-pose;1.0;17576.0;146.45833;17760.0;147.98751
