Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;517.0;4.3;941.0;7.83333
Balancing on the right leg ;4.0;941.0;7.83333;1431.0;11.91667
Walking backwards;10.0;1431.0;11.91667;2308.0;19.225
Lifting the bag with one hand;22.0;2308.0;19.225;2856.0;23.79167
Standing upright without moving;2.0;2856.0;23.79167;3252.0;27.09167
Jumping to the side;17.0;3252.0;27.09167;3688.0;30.725
Leaning to the side;28.0;3688.0;30.725;4226.0;35.20833
Side-stepping;13.0;4226.0;35.20833;4941.0;41.16667
Pulling the bag;24.0;4941.0;41.16667;5475.0;45.61667
Standing on tiptoes;6.0;5475.0;45.61667;5981.0;49.83333
Jumping on the right leg;15.0;5981.0;49.83333;6454.0;53.775
Leaning forward;26.0;6454.0;53.775;6919.0;57.65
Walking;8.0;6919.0;57.65;7791.0;64.91667
Pushing the bag;25.0;7791.0;64.91667;8126.0;67.70833
Standing on heels;7.0;8126.0;67.70833;8732.0;72.75833
Jumping in place;14.0;8732.0;72.75833;9146.0;76.20833
Leaning backward;27.0;9146.0;76.20833;9679.0;80.65
Jogging;9.0;9679.0;80.65;10386.0;86.54167
Climbing the stairs;21.0;10386.0;86.54167;11023.0;91.85
Doing squats;5.0;11023.0;91.85;11431.0;95.25
Balancing on the left leg ;3.0;11431.0;95.25;12001.0;100.0
Putting left hand on the ground;30.0;12001.0;100.0;12475.0;103.95
Hopping around on one leg;12.0;12475.0;103.95;13234.0;110.275
Sitting on the stool;20.0;13234.0;110.275;13773.0;114.76667
Jumping on the left leg;16.0;13773.0;114.76667;14218.0;118.475
Jumping forward;18.0;14218.0;118.475;14614.0;121.775
Putting right hand on the ground;31.0;14614.0;121.775;15260.0;127.15833
Walking on tiptoes;11.0;15260.0;127.15833;15964.0;133.025
Lifting the bag with two hands;23.0;15964.0;133.025;16527.0;137.71667
Jumping backward;19.0;16527.0;137.71667;16915.0;140.95
Looking backward;29.0;16915.0;140.95;17549.0;146.23333
Standing in T-pose;1.0;17549.0;146.23333;17882.0;149.01043
