Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;280.0;2.325;929.0;7.73333
Putting left hand on the ground;30.0;929.0;7.73333;1379.0;11.48333
Walking;8.0;1379.0;11.48333;2044.0;17.025
Climbing the stairs;21.0;2044.0;17.025;2529.0;21.06667
Standing on tiptoes;6.0;2529.0;21.06667;3058.0;25.475
Jumping backward;19.0;3058.0;25.475;3493.0;29.1
Leaning to the side;28.0;3493.0;29.1;4107.0;34.21667
Side-stepping;13.0;4107.0;34.21667;4800.0;39.99167
Lifting the bag with two hands;23.0;4800.0;39.99167;5393.0;44.93333
Standing on heels;7.0;5393.0;44.93333;5764.0;48.025
Jumping on the right leg;15.0;5764.0;48.025;6436.0;53.625
Putting right hand on the ground;31.0;6436.0;53.625;6893.0;57.43333
Jogging;9.0;6893.0;57.43333;7571.0;63.08333
Sitting on the stool;20.0;7571.0;63.08333;8314.0;69.275
Doing squats;5.0;8314.0;69.275;8685.0;72.36667
Jumping to the side;17.0;8685.0;72.36667;8992.0;74.925
Looking backward;29.0;8992.0;74.925;9535.0;79.45
Walking backwards;10.0;9535.0;79.45;10356.0;86.29167
Pushing the bag;25.0;10356.0;86.29167;10749.0;89.56667
Jumping on the left leg;16.0;10749.0;89.56667;11421.0;95.16667
Jumping in place;14.0;11421.0;95.16667;11806.0;98.375
Leaning forward;26.0;11806.0;98.375;12456.0;103.79167
Walking on tiptoes;11.0;12456.0;103.79167;13113.0;109.26667
Lifting the bag with one hand;22.0;13113.0;109.26667;13677.0;113.96667
Balancing on the right leg ;4.0;13677.0;113.96667;14191.0;118.25
Jumping forward;18.0;14191.0;118.25;14541.0;121.16667
Leaning backward;27.0;14541.0;121.16667;15027.0;125.21667
Hopping around on one leg;12.0;15027.0;125.21667;15777.0;131.46667
Pulling the bag;24.0;15777.0;131.46667;16234.0;135.275
Standing upright without moving;2.0;16234.0;135.275;17062.0;142.175
Balancing on the left leg ;3.0;17062.0;142.175;17462.0;145.50833
Standing in T-pose;1.0;17462.0;145.50833;17845.0;148.70048
