Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;491.0;4.08333;1040.0;8.65833
Jumping on the left leg;16.0;1040.0;8.65833;1427.0;11.88333
Jogging;9.0;1427.0;11.88333;2191.0;18.25
Pushing the bag;25.0;2191.0;18.25;2726.0;22.70833
Standing on heels;7.0;2726.0;22.70833;3270.0;27.24167
Jumping forward;18.0;3270.0;27.24167;3698.0;30.80833
Looking backward;29.0;3698.0;30.80833;4183.0;34.85
Hopping around on one leg;12.0;4183.0;34.85;4995.0;41.61667
Lifting the bag with two hands;23.0;4995.0;41.61667;5625.0;46.86667
Standing upright without moving;2.0;5625.0;46.86667;5969.0;49.73333
Jumping in place;14.0;5969.0;49.73333;6352.0;52.925
Leaning forward;26.0;6352.0;52.925;7006.0;58.375
Walking on tiptoes;11.0;7006.0;58.375;7786.0;64.875
Lifting the bag with one hand;22.0;7786.0;64.875;8449.0;70.4
Standing on tiptoes;6.0;8449.0;70.4;8755.0;72.95
Jumping backward;19.0;8755.0;72.95;9159.0;76.31667
Putting right hand on the ground;31.0;9159.0;76.31667;9767.0;81.38333
Walking backwards;10.0;9767.0;81.38333;10547.0;87.88333
Pulling the bag;24.0;10547.0;87.88333;11062.0;92.175
Doing squats;5.0;11062.0;92.175;11555.0;96.28333
Jumping to the side;17.0;11555.0;96.28333;11928.0;99.39167
Putting left hand on the ground;30.0;11928.0;99.39167;12498.0;104.14167
Side-stepping;13.0;12498.0;104.14167;13033.0;108.6
Sitting on the stool;20.0;13033.0;108.6;13930.0;116.075
Balancing on the left leg ;3.0;13930.0;116.075;14316.0;119.29167
Jumping on the right leg;15.0;14316.0;119.29167;14785.0;123.2
Leaning to the side;28.0;14785.0;123.2;15257.0;127.13333
Walking;8.0;15257.0;127.13333;16174.0;134.775
Climbing the stairs;21.0;16174.0;134.775;16590.0;138.24167
Balancing on the right leg ;4.0;16590.0;138.24167;17087.0;142.38333
Leaning backward;27.0;17087.0;142.38333;17486.0;145.70833
Standing in T-pose;1.0;17486.0;145.70833;17700.0;147.49322
