Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;515.0;4.28333;1000.0;8.325
Jumping backward;19.0;1000.0;8.325;1351.0;11.25
Hopping around on one leg;12.0;1351.0;11.25;2046.0;17.04167
Lifting the bag with one hand;22.0;2046.0;17.04167;2587.0;21.55
Jumping on the left leg;16.0;2587.0;21.55;3173.0;26.43333
Jumping in place;14.0;3173.0;26.43333;3585.0;29.86667
Putting left hand on the ground;30.0;3585.0;29.86667;4139.0;34.48333
Walking backwards;10.0;4139.0;34.48333;5058.0;42.14167
Pulling the bag;24.0;5058.0;42.14167;5437.0;45.3
Standing on tiptoes;6.0;5437.0;45.3;5997.0;49.96667
Jumping to the side;17.0;5997.0;49.96667;6389.0;53.23333
Putting right hand on the ground;31.0;6389.0;53.23333;6946.0;57.875
Walking;8.0;6946.0;57.875;7727.0;64.38333
Sitting on the stool;20.0;7727.0;64.38333;8212.0;68.425
Standing upright without moving;2.0;8212.0;68.425;8766.0;73.04167
Jumping forward;18.0;8766.0;73.04167;9203.0;76.68333
Leaning to the side;28.0;9203.0;76.68333;9692.0;80.75833
Jogging;9.0;9692.0;80.75833;10476.0;87.29167
Lifting the bag with two hands;23.0;10476.0;87.29167;10977.0;91.46667
Standing on heels;7.0;10977.0;91.46667;11442.0;95.34167
Balancing on the left leg ;3.0;11442.0;95.34167;12117.0;100.96667
Leaning forward;26.0;12117.0;100.96667;12432.0;103.59167
Side-stepping;13.0;12432.0;103.59167;13198.0;109.975
Climbing the stairs;21.0;13198.0;109.975;13824.0;115.19167
Doing squats;5.0;13824.0;115.19167;14297.0;119.13333
Jumping forward;18.0;14297.0;119.13333;14689.0;122.4
Looking backward;29.0;14689.0;122.4;15307.0;127.55
Walking on tiptoes;11.0;15307.0;127.55;15982.0;133.175
Pushing the bag;25.0;15982.0;133.175;16301.0;135.83333
Balancing on the right leg ;4.0;16301.0;135.83333;17143.0;142.85
Leaning backward;27.0;17143.0;142.85;17559.0;146.31667
Standing in T-pose;1.0;17559.0;146.31667;17766.0;148.03783
