Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;532.0;4.425;1037.0;8.63333
Jumping to the side;17.0;1037.0;8.63333;1380.0;11.49167
Jogging;9.0;1380.0;11.49167;2146.0;17.875
Climbing the stairs;21.0;2146.0;17.875;2601.0;21.66667
Standing on tiptoes;6.0;2601.0;21.66667;3277.0;27.3
Jumping forward;18.0;3277.0;27.3;3638.0;30.30833
Looking backward;29.0;3638.0;30.30833;4093.0;34.1
Walking on tiptoes;11.0;4093.0;34.1;4916.0;40.95833
Lifting the bag with one hand;22.0;4916.0;40.95833;5472.0;45.59167
Standing upright without moving;2.0;5472.0;45.59167;6042.0;50.34167
Jumping backward;19.0;6042.0;50.34167;6513.0;54.26667
Leaning to the side;28.0;6513.0;54.26667;7019.0;58.48333
Side-stepping;13.0;7019.0;58.48333;7717.0;64.3
Sitting on the stool;20.0;7717.0;64.3;8511.0;70.91667
Standing on heels;7.0;8511.0;70.91667;8863.0;73.85
Balancing on the left leg ;3.0;8863.0;73.85;9303.0;77.51667
Leaning forward;26.0;9303.0;77.51667;9826.0;81.875
Walking;8.0;9826.0;81.875;10443.0;87.01667
Pushing the bag;25.0;10443.0;87.01667;10808.0;90.05833
Balancing on the right leg ;4.0;10808.0;90.05833;11283.0;94.01667
Jumping on the right leg;15.0;11283.0;94.01667;11590.0;96.575
Leaning backward;27.0;11590.0;96.575;12022.0;100.175
Hopping around on one leg;12.0;12022.0;100.175;12520.0;104.325
Pulling the bag;24.0;12520.0;104.325;13300.0;110.825
Doing squats;5.0;13300.0;110.825;13744.0;114.525
Jumping in place;14.0;13744.0;114.525;14257.0;118.8
Putting left hand on the ground;30.0;14257.0;118.8;14643.0;122.01667
Walking backwards;10.0;14643.0;122.01667;15362.0;128.00833
Lifting the bag with two hands;23.0;15362.0;128.00833;16051.0;133.75
Jumping on the left leg;16.0;16051.0;133.75;16588.0;138.225
Putting right hand on the ground;31.0;16588.0;138.225;16999.0;141.65
Standing in T-pose;1.0;16999.0;141.65;17641.0;147.0
