Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;407.0;3.38333;991.0;8.25
Putting right hand on the ground;31.0;991.0;8.25;1491.0;12.41667
Jogging;9.0;1491.0;12.41667;2138.0;17.80833
Lifting the bag with two hands;23.0;2138.0;17.80833;2925.0;24.36667
Standing on tiptoes;6.0;2925.0;24.36667;3241.0;27.0
Jumping backward;19.0;3241.0;27.0;3689.0;30.73333
Leaning to the side;28.0;3689.0;30.73333;4312.0;35.925
Walking on tiptoes;11.0;4312.0;35.925;4930.0;41.075
Sitting on the stool;20.0;4930.0;41.075;5638.0;46.975
Standing upright without moving;2.0;5638.0;46.975;6091.0;50.75
Jumping on the right leg;15.0;6091.0;50.75;6589.0;54.9
Looking backward;29.0;6589.0;54.9;6928.0;57.725
Side-stepping;13.0;6928.0;57.725;7643.0;63.68333
Climbing the stairs;21.0;7643.0;63.68333;8390.0;69.90833
Balancing on the right leg ;4.0;8390.0;69.90833;8904.0;74.19167
Balancing on the left leg ;3.0;8904.0;74.19167;9288.0;77.39167
Putting left hand on the ground;30.0;9288.0;77.39167;9786.0;81.54167
Walking;8.0;9786.0;81.54167;10509.0;87.56667
Lifting the bag with one hand;22.0;10509.0;87.56667;11307.0;94.21667
Jumping on the left leg;16.0;11307.0;94.21667;11614.0;96.775
Jumping forward;18.0;11614.0;96.775;12026.0;100.20833
Leaning forward;26.0;12026.0;100.20833;12607.0;105.05
Hopping around on one leg;12.0;12607.0;105.05;13201.0;110.0
Pulling the bag;24.0;13201.0;110.0;13937.0;116.13333
Doing squats;5.0;13937.0;116.13333;14376.0;119.79167
Jumping on the left leg;16.0;14376.0;119.79167;14751.0;122.91667
Leaning backward;27.0;14751.0;122.91667;15306.0;127.54167
Walking backwards;10.0;15306.0;127.54167;16054.0;133.775
Pushing the bag;25.0;16054.0;133.775;16628.0;138.55833
Standing on heels;7.0;16628.0;138.55833;17159.0;142.98333
Jumping in place;14.0;17159.0;142.98333;17595.0;146.61667
Standing in T-pose;1.0;17595.0;146.61667;17775.0;148.11761
