Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;313.0;2.6;941.0;7.83333
Standing upright without moving;2.0;941.0;7.83333;1390.0;11.575
Walking backwards;10.0;1390.0;11.575;1959.0;16.31667
Lifting the bag with two hands;23.0;1959.0;16.31667;2652.0;22.09167
Standing on heels;7.0;2652.0;22.09167;3019.0;25.15
Jumping on the right leg;15.0;3019.0;25.15;3577.0;29.8
Putting left hand on the ground;30.0;3577.0;29.8;4074.0;33.94167
Hopping around on one leg;12.0;4074.0;33.94167;4786.0;39.875
Pulling the bag;24.0;4786.0;39.875;5171.0;43.08333
Balancing on the right leg ;4.0;5171.0;43.08333;5906.0;49.20833
Jumping backward;19.0;5906.0;49.20833;6246.0;52.04167
Leaning to the side;28.0;6246.0;52.04167;6646.0;55.375
Walking on tiptoes;11.0;6646.0;55.375;7601.0;63.33333
Sitting on the stool;20.0;7601.0;63.33333;8345.0;69.53333
Balancing on the left leg ;3.0;8345.0;69.53333;8696.0;72.45833
Jumping forward;18.0;8696.0;72.45833;9073.0;75.6
Leaning forward;26.0;9073.0;75.6;9472.0;78.925
Jogging;9.0;9472.0;78.925;10227.0;85.21667
Pushing the bag;25.0;10227.0;85.21667;10685.0;89.03333
Doing squats;5.0;10685.0;89.03333;11315.0;94.28333
Jumping on the left leg;16.0;11315.0;94.28333;11850.0;98.74167
Leaning backward;27.0;11850.0;98.74167;12287.0;102.38333
Side-stepping;13.0;12287.0;102.38333;13003.0;108.35
Lifting the bag with one hand;22.0;13003.0;108.35;13844.0;115.35833
Standing on tiptoes;6.0;13844.0;115.35833;14198.0;118.30833
Jumping to the side;17.0;14198.0;118.30833;14563.0;121.35
Looking backward;29.0;14563.0;121.35;15001.0;125.0
Walking;8.0;15001.0;125.0;15596.0;129.95833
Climbing the stairs;21.0;15596.0;129.95833;16070.0;133.90833
Jumping in place;14.0;16070.0;133.90833;16772.0;139.75833
Putting right hand on the ground;31.0;16772.0;139.75833;17428.0;145.225
Standing in T-pose;1.0;17428.0;145.225;17769.0;148.06475
