Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;557.0;4.63333;979.0;8.15
Jumping forward;18.0;979.0;8.15;1301.0;10.83333
Hopping around on one leg;12.0;1301.0;10.83333;2192.0;18.25833
Climbing the stairs;21.0;2192.0;18.25833;2707.0;22.55
Standing upright without moving;2.0;2707.0;22.55;3286.0;27.375
Jumping to the side;17.0;3286.0;27.375;3646.0;30.375
Looking backward;29.0;3646.0;30.375;4221.0;35.16667
Side-stepping;13.0;4221.0;35.16667;4901.0;40.83333
Lifting the bag with one hand;22.0;4901.0;40.83333;5480.0;45.65833
Standing on heels;7.0;5480.0;45.65833;6140.0;51.15833
Jumping on the right leg;15.0;6140.0;51.15833;6637.0;55.3
Putting right hand on the ground;31.0;6637.0;55.3;7014.0;58.44167
Jogging;9.0;7014.0;58.44167;7568.0;63.05833
Pulling the bag;24.0;7568.0;63.05833;8155.0;67.95
Doing squats;5.0;8155.0;67.95;8710.0;72.575
Balancing on the left leg ;3.0;8710.0;72.575;9334.0;77.775
Leaning backward;27.0;9334.0;77.775;9791.0;81.58333
Walking backwards;10.0;9791.0;81.58333;10516.0;87.625
Lifting the bag with two hands;23.0;10516.0;87.625;11056.0;92.125
Balancing on the right leg ;4.0;11056.0;92.125;11690.0;97.40833
Jumping backward;19.0;11690.0;97.40833;12066.0;100.54167
Leaning to the side;28.0;12066.0;100.54167;12542.0;104.50833
Walking;8.0;12542.0;104.50833;13214.0;110.10833
Sitting on the stool;20.0;13214.0;110.10833;13995.0;116.61667
Standing on tiptoes;6.0;13995.0;116.61667;14349.0;119.56667
Jumping in place;14.0;14349.0;119.56667;14644.0;122.025
Leaning forward;26.0;14644.0;122.025;15305.0;127.53333
Walking on tiptoes;11.0;15305.0;127.53333;15892.0;132.425
Pushing the bag;25.0;15892.0;132.425;16585.0;138.2
Balancing on the left leg ;3.0;16585.0;138.2;17317.0;144.3
Putting left hand on the ground;30.0;17317.0;144.3;17605.0;146.7
Standing in T-pose;1.0;17605.0;146.7;17803.0;148.3534
