Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;398.0;3.30833;1009.0;8.4
Doing squats;5.0;1009.0;8.4;1458.0;12.14167
Side-stepping;13.0;1458.0;12.14167;2072.0;17.25833
Pulling the bag;24.0;2072.0;17.25833;2758.0;22.975
Standing on tiptoes;6.0;2758.0;22.975;3376.0;28.125
Jumping on the right leg;15.0;3376.0;28.125;3824.0;31.85833
Leaning to the side;28.0;3824.0;31.85833;4204.0;35.025
Jogging;9.0;4204.0;35.025;4870.0;40.575
Pushing the bag;25.0;4870.0;40.575;5544.0;46.19167
Balancing on the left leg ;3.0;5544.0;46.19167;6024.0;50.19167
Jumping forward;18.0;6024.0;50.19167;6333.0;52.76667
Looking backward;29.0;6333.0;52.76667;7013.0;58.43333
Walking;8.0;7013.0;58.43333;7944.0;66.19167
Lifting the bag with two hands;23.0;7944.0;66.19167;8609.0;71.73333
Standing on heels;7.0;8609.0;71.73333;8755.0;72.95
Jumping backward;19.0;8755.0;72.95;9046.0;75.375
Leaning forward;26.0;9046.0;75.375;9805.0;81.7
Hopping around on one leg;12.0;9805.0;81.7;10888.0;90.725
Lifting the bag with one hand;22.0;10888.0;90.725;11400.0;94.99167
Standing upright without moving;2.0;11400.0;94.99167;11783.0;98.18333
Jumping on the left leg;16.0;11783.0;98.18333;12217.0;101.8
Putting right hand on the ground;31.0;12217.0;101.8;12693.0;105.76667
Walking on tiptoes;11.0;12693.0;105.76667;13732.0;114.425
Sitting on the stool;20.0;13732.0;114.425;14241.0;118.66667
Balancing on the right leg ;4.0;14241.0;118.66667;14463.0;120.51667
Jumping to the side;17.0;14463.0;120.51667;14750.0;122.90833
Leaning backward;27.0;14750.0;122.90833;15279.0;127.31667
Walking backwards;10.0;15279.0;127.31667;16301.0;135.83333
Climbing the stairs;21.0;16301.0;135.83333;16862.0;140.50833
Jumping in place;14.0;16862.0;140.50833;17117.0;142.63333
Putting left hand on the ground;30.0;17117.0;142.63333;17603.0;146.68333
Standing in T-pose;1.0;17603.0;146.68333;17857.0;148.80335
