Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;298.0;2.475;914.0;7.60833
Putting left hand on the ground;30.0;914.0;7.60833;1508.0;12.55833
Walking backwards;10.0;1508.0;12.55833;1982.0;16.50833
Pushing the bag;25.0;1982.0;16.50833;2598.0;21.64167
Jumping on the left leg;16.0;2598.0;21.64167;3115.0;25.95
Jumping backward;19.0;3115.0;25.95;3454.0;28.775
Putting right hand on the ground;31.0;3454.0;28.775;4155.0;34.61667
Hopping around on one leg;12.0;4155.0;34.61667;4664.0;38.85833
Lifting the bag with two hands;23.0;4664.0;38.85833;5294.0;44.10833
Doing squats;5.0;5294.0;44.10833;5896.0;49.125
Balancing on the left leg ;3.0;5896.0;49.125;6448.0;53.725
Looking backward;29.0;6448.0;53.725;6908.0;57.55833
Side-stepping;13.0;6908.0;57.55833;7495.0;62.45
Sitting on the stool;20.0;7495.0;62.45;8034.0;66.94167
Standing upright without moving;2.0;8034.0;66.94167;8691.0;72.41667
Jumping to the side;17.0;8691.0;72.41667;9123.0;76.01667
Leaning to the side;28.0;9123.0;76.01667;9689.0;80.73333
Walking on tiptoes;11.0;9689.0;80.73333;10354.0;86.275
Lifting the bag with one hand;22.0;10354.0;86.275;11033.0;91.93333
Standing on tiptoes;6.0;11033.0;91.93333;11550.0;96.24167
Jumping on the right leg;15.0;11550.0;96.24167;11960.0;99.65833
Leaning backward;27.0;11960.0;99.65833;12441.0;103.66667
Jogging;9.0;12441.0;103.66667;13043.0;108.68333
Pulling the bag;24.0;13043.0;108.68333;13475.0;112.28333
Balancing on the right leg ;4.0;13475.0;112.28333;14246.0;118.70833
Jumping forward;18.0;14246.0;118.70833;14557.0;121.3
Leaning forward;26.0;14557.0;121.3;15264.0;127.19167
Walking;8.0;15264.0;127.19167;15888.0;132.39167
Climbing the stairs;21.0;15888.0;132.39167;16397.0;136.63333
Standing on heels;7.0;16397.0;136.63333;17027.0;141.88333
Jumping in place;14.0;17027.0;141.88333;17402.0;145.00833
Standing in T-pose;1.0;17402.0;145.00833;17681.0;147.33466
