Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;664.0;5.525;1287.0;10.71667
Jumping on the right leg;15.0;1287.0;10.71667;1614.0;13.44167
Hopping around on one leg;12.0;1614.0;13.44167;2195.0;18.28333
Pushing the bag;25.0;2195.0;18.28333;2725.0;22.7
Balancing on the right leg ;4.0;2725.0;22.7;3437.0;28.63333
Jumping to the side;17.0;3437.0;28.63333;3721.0;31.0
Leaning backward;27.0;3721.0;31.0;4280.0;35.65833
Walking on tiptoes;11.0;4280.0;35.65833;5275.0;43.95
Climbing the stairs;21.0;5275.0;43.95;5900.0;49.15833
Standing on heels;7.0;5900.0;49.15833;6183.0;51.51667
Jumping backward;19.0;6183.0;51.51667;6547.0;54.55
Looking backward;29.0;6547.0;54.55;7215.0;60.11667
Walking;8.0;7215.0;60.11667;7934.0;66.10833
Lifting the bag with two hands;23.0;7934.0;66.10833;8566.0;71.375
Doing squats;5.0;8566.0;71.375;9002.0;75.00833
Jumping forward;18.0;9002.0;75.00833;9351.0;77.91667
Putting right hand on the ground;31.0;9351.0;77.91667;9918.0;82.64167
Side-stepping;13.0;9918.0;82.64167;10680.0;88.99167
Pulling the bag;24.0;10680.0;88.99167;11276.0;93.95833
Standing upright without moving;2.0;11276.0;93.95833;11857.0;98.8
Jumping on the left leg;16.0;11857.0;98.8;12250.0;102.075
Leaning forward;26.0;12250.0;102.075;12729.0;106.06667
Walking backwards;10.0;12729.0;106.06667;13383.0;111.51667
Sitting on the stool;20.0;13383.0;111.51667;14269.0;118.9
Standing on tiptoes;6.0;14269.0;118.9;14618.0;121.80833
Jumping in place;14.0;14618.0;121.80833;14996.0;124.95833
Leaning to the side;28.0;14996.0;124.95833;15541.0;129.5
Jogging;9.0;15541.0;129.5;16136.0;134.45833
Lifting the bag with one hand;22.0;16136.0;134.45833;16667.0;138.88333
Balancing on the left leg ;3.0;16667.0;138.88333;17291.0;144.08333
Putting left hand on the ground;30.0;17291.0;144.08333;17669.0;147.23333
Standing in T-pose;1.0;17669.0;147.23333;17836.0;148.625
