Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;401.0;3.33333;1088.0;9.05833
Jumping in place;14.0;1088.0;9.05833;1471.0;12.25
Walking backwards;10.0;1471.0;12.25;2512.0;20.925
Lifting the bag with one hand;22.0;2512.0;20.925;3087.0;25.71667
Balancing on the right leg ;4.0;3087.0;25.71667;3437.0;28.63333
Jumping backward;19.0;3437.0;28.63333;3707.0;30.88333
Leaning forward;26.0;3707.0;30.88333;4239.0;35.31667
Walking on tiptoes;11.0;4239.0;35.31667;5604.0;46.69167
Pushing the bag;25.0;5604.0;46.69167;5917.0;49.3
Standing on heels;7.0;5917.0;49.3;6143.0;51.18333
Jumping backward;19.0;6143.0;51.18333;6425.0;53.53333
Leaning to the side;28.0;6425.0;53.53333;7106.0;59.20833
Side-stepping;13.0;7106.0;59.20833;7634.0;63.60833
Climbing the stairs;21.0;7634.0;63.60833;8328.0;69.39167
Standing on tiptoes;6.0;8328.0;69.39167;8896.0;74.125
Jumping to the side;17.0;8896.0;74.125;9288.0;77.39167
Putting right hand on the ground;31.0;9288.0;77.39167;9836.0;81.95833
Jogging;9.0;9836.0;81.95833;10678.0;88.975
Sitting on the stool;20.0;10678.0;88.975;11328.0;94.39167
Standing upright without moving;2.0;11328.0;94.39167;11760.0;97.99167
Jumping on the right leg;15.0;11760.0;97.99167;12184.0;101.525
Putting left hand on the ground;30.0;12184.0;101.525;12688.0;105.725
Hopping around on one leg;12.0;12688.0;105.725;13553.0;112.93333
Lifting the bag with two hands;23.0;13553.0;112.93333;14163.0;118.01667
Doing squats;5.0;14163.0;118.01667;14534.0;121.10833
Balancing on the left leg ;3.0;14534.0;121.10833;14933.0;124.43333
Looking backward;29.0;14933.0;124.43333;15409.0;128.4
Walking;8.0;15409.0;128.4;16416.0;136.79167
Pulling the bag;24.0;16416.0;136.79167;16905.0;140.86667
Jumping on the left leg;16.0;16905.0;140.86667;17245.0;143.7
Leaning backward;27.0;17245.0;143.7;17664.0;147.19167
Standing in T-pose;1.0;17664.0;147.19167;17775.0;148.11333
