Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;512.0;4.25833;968.0;8.05833
Jumping in place;14.0;968.0;8.05833;1480.0;12.325
Walking on tiptoes;11.0;1480.0;12.325;2217.0;18.46667
Pulling the bag;24.0;2217.0;18.46667;2750.0;22.90833
Standing on tiptoes;6.0;2750.0;22.90833;3356.0;27.95833
Balancing on the left leg ;3.0;3356.0;27.95833;3869.0;32.23333
Putting left hand on the ground;30.0;3869.0;32.23333;4322.0;36.00833
Side-stepping;13.0;4322.0;36.00833;5117.0;42.63333
Climbing the stairs;21.0;5117.0;42.63333;5740.0;47.825
Jumping on the left leg;16.0;5740.0;47.825;6071.0;50.58333
Jumping forward;18.0;6071.0;50.58333;6382.0;53.175
Leaning forward;26.0;6382.0;53.175;7077.0;58.96667
Walking backwards;10.0;7077.0;58.96667;7862.0;65.50833
Pushing the bag;25.0;7862.0;65.50833;8424.0;70.19167
Doing squats;5.0;8424.0;70.19167;8875.0;73.95
Jumping to the side;17.0;8875.0;73.95;9336.0;77.79167
Leaning to the side;28.0;9336.0;77.79167;9929.0;82.73333
Walking;8.0;9929.0;82.73333;10504.0;87.525
Lifting the bag with one hand;22.0;10504.0;87.525;11353.0;94.6
Balancing on the right leg ;4.0;11353.0;94.6;11663.0;97.18333
Jumping backward;19.0;11663.0;97.18333;11934.0;99.44167
Putting right hand on the ground;31.0;11934.0;99.44167;12589.0;104.9
Hopping around on one leg;12.0;12589.0;104.9;13353.0;111.26667
Sitting on the stool;20.0;13353.0;111.26667;14015.0;116.78333
Standing upright without moving;2.0;14015.0;116.78333;14407.0;120.05
Jumping on the right leg;15.0;14407.0;120.05;14766.0;123.04167
Leaning backward;27.0;14766.0;123.04167;15272.0;127.25833
Jogging;9.0;15272.0;127.25833;15936.0;132.79167
Lifting the bag with two hands;23.0;15936.0;132.79167;16723.0;139.35
Standing on heels;7.0;16723.0;139.35;17180.0;143.15833
Looking backward;29.0;17180.0;143.15833;17625.0;146.86667
Standing in T-pose;1.0;17625.0;146.86667;17763.0;148.01319
