Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;598.0;4.975;1157.0;9.63333
Jumping on the left leg;16.0;1157.0;9.63333;1610.0;13.40833
Walking backwards;10.0;1610.0;13.40833;2358.0;19.64167
Pulling the bag;24.0;2358.0;19.64167;3000.0;24.99167
Standing on tiptoes;6.0;3000.0;24.99167;3285.0;27.36667
Jumping forward;18.0;3285.0;27.36667;3640.0;30.325
Putting right hand on the ground;31.0;3640.0;30.325;4265.0;35.53333
Jogging;9.0;4265.0;35.53333;4983.0;41.51667
Lifting the bag with two hands;23.0;4983.0;41.51667;5741.0;47.83333
Balancing on the left leg ;3.0;5741.0;47.83333;6025.0;50.2
Jumping in place;14.0;6025.0;50.2;6347.0;52.88333
Putting left hand on the ground;30.0;6347.0;52.88333;7056.0;58.79167
Walking on tiptoes;11.0;7056.0;58.79167;7897.0;65.8
Lifting the bag with one hand;22.0;7897.0;65.8;8591.0;71.58333
Balancing on the right leg ;4.0;8591.0;71.58333;8845.0;73.7
Jumping backward;19.0;8845.0;73.7;9189.0;76.56667
Looking backward;29.0;9189.0;76.56667;9777.0;81.46667
Hopping around on one leg;12.0;9777.0;81.46667;10774.0;89.775
Pushing the bag;25.0;10774.0;89.775;11224.0;93.525
Doing squats;5.0;11224.0;93.525;11640.0;96.99167
Jumping to the side;17.0;11640.0;96.99167;11933.0;99.43333
Leaning forward;26.0;11933.0;99.43333;12489.0;104.06667
Side-stepping;13.0;12489.0;104.06667;13341.0;111.16667
Climbing the stairs;21.0;13341.0;111.16667;14039.0;116.98333
Standing on heels;7.0;14039.0;116.98333;14414.0;120.10833
Jumping on the right leg;15.0;14414.0;120.10833;14768.0;123.05833
Leaning to the side;28.0;14768.0;123.05833;15324.0;127.69167
Walking;8.0;15324.0;127.69167;16169.0;134.73333
Sitting on the stool;20.0;16169.0;134.73333;16821.0;140.16667
Standing upright without moving;2.0;16821.0;140.16667;17133.0;142.76667
Leaning backward;27.0;17133.0;142.76667;17586.0;146.54167
Standing in T-pose;1.0;17586.0;146.54167;17903.0;149.18749
