Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;1.0;0.0;923.0;7.68333
Jumping to the side;17.0;923.0;7.68333;1389.0;11.56667
Side-stepping;13.0;1389.0;11.56667;2046.0;17.04167
Climbing the stairs;21.0;2046.0;17.04167;2807.0;23.38333
Balancing on the right leg ;4.0;2807.0;23.38333;3300.0;27.49167
Balancing on the left leg ;3.0;3300.0;27.49167;3687.0;30.71667
Looking backward;29.0;3687.0;30.71667;4156.0;34.625
Jogging;9.0;4156.0;34.625;4754.0;39.60833
Pulling the bag;24.0;4754.0;39.60833;5452.0;45.425
Jumping on the left leg;16.0;5452.0;45.425;6006.0;50.04167
Jumping on the right leg;15.0;6006.0;50.04167;6413.0;53.43333
Leaning forward;26.0;6413.0;53.43333;6732.0;56.09167
Hopping around on one leg;12.0;6732.0;56.09167;7568.0;63.05833
Lifting the bag with one hand;22.0;7568.0;63.05833;8120.0;67.65833
Doing squats;5.0;8120.0;67.65833;8676.0;72.29167
Jumping backward;19.0;8676.0;72.29167;8986.0;74.875
Putting right hand on the ground;31.0;8986.0;74.875;9495.0;79.11667
Walking on tiptoes;11.0;9495.0;79.11667;10319.0;85.98333
Lifting the bag with two hands;23.0;10319.0;85.98333;10790.0;89.90833
Standing on tiptoes;6.0;10790.0;89.90833;11373.0;94.76667
Jumping in place;14.0;11373.0;94.76667;11757.0;97.96667
Leaning to the side;28.0;11757.0;97.96667;12365.0;103.03333
Walking backwards;10.0;12365.0;103.03333;13058.0;108.80833
Sitting on the stool;20.0;13058.0;108.80833;13757.0;114.63333
Standing on heels;7.0;13757.0;114.63333;14224.0;118.525
Jumping forward;18.0;14224.0;118.525;14496.0;120.79167
Leaning backward;27.0;14496.0;120.79167;15083.0;125.68333
Walking;8.0;15083.0;125.68333;15910.0;132.575
Pushing the bag;25.0;15910.0;132.575;16389.0;136.56667
Standing upright without moving;2.0;16389.0;136.56667;16984.0;141.525
Putting left hand on the ground;30.0;16984.0;141.525;17394.0;144.94167
Standing in T-pose;1.0;17394.0;144.94167;17741.0;147.83333
