Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;482.0;4.00833;990.0;8.24167
Looking backward;29.0;990.0;8.24167;1503.0;12.51667
Jogging;9.0;1503.0;12.51667;2113.0;17.6
Lifting the bag with two hands;23.0;2113.0;17.6;2669.0;22.23333
Standing on heels;7.0;2669.0;22.23333;3226.0;26.875
Jumping in place;14.0;3226.0;26.875;3549.0;29.56667
Leaning forward;26.0;3549.0;29.56667;4353.0;36.26667
Walking backwards;10.0;4353.0;36.26667;4875.0;40.61667
Pushing the bag;25.0;4875.0;40.61667;5210.0;43.40833
Balancing on the right leg ;4.0;5210.0;43.40833;6036.0;50.29167
Jumping on the right leg;15.0;6036.0;50.29167;6387.0;53.21667
Leaning to the side;28.0;6387.0;53.21667;7038.0;58.64167
Hopping around on one leg;12.0;7038.0;58.64167;7736.0;64.45833
Sitting on the stool;20.0;7736.0;64.45833;8415.0;70.11667
Doing squats;5.0;8415.0;70.11667;8757.0;72.96667
Balancing on the left leg ;3.0;8757.0;72.96667;9333.0;77.76667
Putting left hand on the ground;30.0;9333.0;77.76667;9790.0;81.575
Walking;8.0;9790.0;81.575;10525.0;87.7
Climbing the stairs;21.0;10525.0;87.7;10924.0;91.025
Jumping on the left leg;16.0;10924.0;91.025;11389.0;94.9
Jumping forward;18.0;11389.0;94.9;11931.0;99.41667
Putting right hand on the ground;31.0;11931.0;99.41667;12480.0;103.99167
Side-stepping;13.0;12480.0;103.99167;13076.0;108.95833
Lifting the bag with one hand;22.0;13076.0;108.95833;13586.0;113.20833
Standing upright without moving;2.0;13586.0;113.20833;14229.0;118.56667
Jumping backward;19.0;14229.0;118.56667;14790.0;123.24167
Leaning backward;27.0;14790.0;123.24167;15331.0;127.75
Walking on tiptoes;11.0;15331.0;127.75;15896.0;132.45833
Pulling the bag;24.0;15896.0;132.45833;16334.0;136.10833
Standing on tiptoes;6.0;16334.0;136.10833;17113.0;142.6
Jumping to the side;17.0;17113.0;142.6;17468.0;145.55833
Standing in T-pose;1.0;17468.0;145.55833;17851.0;148.74764
