Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;219.0;1.81667;882.0;7.34167
Leaning forward;26.0;882.0;7.34167;1268.0;10.55833
Jogging;9.0;1268.0;10.55833;2072.0;17.25833
Pulling the bag;24.0;2072.0;17.25833;2562.0;21.34167
Standing on heels;7.0;2562.0;21.34167;3194.0;26.60833
Jumping in place;14.0;3194.0;26.60833;3522.0;29.34167
Putting right hand on the ground;31.0;3522.0;29.34167;3972.0;33.09167
Walking backwards;10.0;3972.0;33.09167;4971.0;41.41667
Sitting on the stool;20.0;4971.0;41.41667;5540.0;46.15833
Balancing on the right leg ;4.0;5540.0;46.15833;5953.0;49.6
Jumping to the side;17.0;5953.0;49.6;6316.0;52.625
Leaning to the side;28.0;6316.0;52.625;6864.0;57.19167
Hopping around on one leg;12.0;6864.0;57.19167;7667.0;63.88333
Climbing the stairs;21.0;7667.0;63.88333;8069.0;67.23333
Doing squats;5.0;8069.0;67.23333;8726.0;72.70833
Jumping backward;19.0;8726.0;72.70833;9098.0;75.80833
Looking backward;29.0;9098.0;75.80833;9750.0;81.24167
Walking on tiptoes;11.0;9750.0;81.24167;10328.0;86.05833
Pushing the bag;25.0;10328.0;86.05833;10733.0;89.43333
Standing upright without moving;2.0;10733.0;89.43333;11619.0;96.81667
Jumping on the right leg;15.0;11619.0;96.81667;11975.0;99.78333
Leaning backward;27.0;11975.0;99.78333;12314.0;102.60833
Walking;8.0;12314.0;102.60833;13196.0;109.95833
Lifting the bag with two hands;23.0;13196.0;109.95833;13678.0;113.975
Jumping on the left leg;16.0;13678.0;113.975;14228.0;118.55833
Jumping forward;18.0;14228.0;118.55833;14600.0;121.65833
Putting left hand on the ground;30.0;14600.0;121.65833;15220.0;126.825
Side-stepping;13.0;15220.0;126.825;15823.0;131.85
Lifting the bag with one hand;22.0;15823.0;131.85;16373.0;136.43333
Standing on tiptoes;6.0;16373.0;136.43333;17162.0;143.00833
Balancing on the left leg ;3.0;17162.0;143.00833;17586.0;146.54167
Standing in T-pose;1.0;17586.0;146.54167;17864.0;148.85765
