Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;420.0;3.49167;1077.0;8.96667
Balancing on the left leg ;3.0;1077.0;8.96667;1460.0;12.15833
Walking on tiptoes;11.0;1460.0;12.15833;2095.0;17.45
Lifting the bag with one hand;22.0;2095.0;17.45;2637.0;21.96667
Balancing on the right leg ;4.0;2637.0;21.96667;3251.0;27.08333
Jumping on the right leg;15.0;3251.0;27.08333;3612.0;30.09167
Putting right hand on the ground;31.0;3612.0;30.09167;4031.0;33.58333
Side-stepping;13.0;4031.0;33.58333;4760.0;39.65833
Lifting the bag with two hands;23.0;4760.0;39.65833;5338.0;44.475
Standing upright without moving;2.0;5338.0;44.475;5944.0;49.525
Jumping forward;18.0;5944.0;49.525;6241.0;52.0
Leaning backward;27.0;6241.0;52.0;6746.0;56.20833
Walking;8.0;6746.0;56.20833;7533.0;62.76667
Pushing the bag;25.0;7533.0;62.76667;8082.0;67.34167
Jumping on the left leg;16.0;8082.0;67.34167;8580.0;71.49167
Jumping in place;14.0;8580.0;71.49167;8941.0;74.5
Leaning forward;26.0;8941.0;74.5;9570.0;79.74167
Hopping around on one leg;12.0;9570.0;79.74167;10335.0;86.11667
Pulling the bag;24.0;10335.0;86.11667;10783.0;89.85
Doing squats;5.0;10783.0;89.85;11491.0;95.75
Jumping to the side;17.0;11491.0;95.75;11772.0;98.09167
Looking backward;29.0;11772.0;98.09167;12314.0;102.60833
Jogging;9.0;12314.0;102.60833;13087.0;109.05
Sitting on the stool;20.0;13087.0;109.05;14004.0;116.69167
Standing on heels;7.0;14004.0;116.69167;14387.0;119.88333
Jumping backward;19.0;14387.0;119.88333;14668.0;122.225
Putting left hand on the ground;30.0;14668.0;122.225;15152.0;126.25833
Walking backwards;10.0;15152.0;126.25833;15795.0;131.61667
Climbing the stairs;21.0;15795.0;131.61667;16596.0;138.29167
Standing on tiptoes;6.0;16596.0;138.29167;16929.0;141.06667
Leaning to the side;28.0;16929.0;141.06667;17376.0;144.79167
Standing in T-pose;1.0;17376.0;144.79167;18044.0;150.36047
