Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;459.0;3.81667;907.0;7.55
Leaning to the side;28.0;907.0;7.55;1416.0;11.79167
Side-stepping;13.0;1416.0;11.79167;2159.0;17.98333
Pushing the bag;25.0;2159.0;17.98333;2471.0;20.58333
Doing squats;5.0;2471.0;20.58333;3016.0;25.125
Jumping on the right leg;15.0;3016.0;25.125;3618.0;30.14167
Putting left hand on the ground;30.0;3618.0;30.14167;3998.0;33.30833
Jogging;9.0;3998.0;33.30833;4818.0;40.14167
Sitting on the stool;20.0;4818.0;40.14167;5606.0;46.70833
Balancing on the left leg ;3.0;5606.0;46.70833;5987.0;49.88333
Jumping backward;19.0;5987.0;49.88333;6391.0;53.25
Leaning backward;27.0;6391.0;53.25;6964.0;58.025
Hopping around on one leg;12.0;6964.0;58.025;7708.0;64.225
Pulling the bag;24.0;7708.0;64.225;8124.0;67.69167
Standing upright without moving;2.0;8124.0;67.69167;8758.0;72.975
Jumping forward;18.0;8758.0;72.975;9251.0;77.08333
Looking backward;29.0;9251.0;77.08333;9808.0;81.725
Walking backwards;10.0;9808.0;81.725;10346.0;86.20833
Lifting the bag with one hand;22.0;10346.0;86.20833;10787.0;89.88333
Standing on heels;7.0;10787.0;89.88333;11543.0;96.18333
Jumping in place;14.0;11543.0;96.18333;11813.0;98.43333
Leaning forward;26.0;11813.0;98.43333;12506.0;104.20833
Walking;8.0;12506.0;104.20833;13332.0;111.09167
Climbing the stairs;21.0;13332.0;111.09167;13752.0;114.59167
Balancing on the right leg ;4.0;13752.0;114.59167;14368.0;119.725
Jumping to the side;17.0;14368.0;119.725;14715.0;122.61667
Putting right hand on the ground;31.0;14715.0;122.61667;15329.0;127.73333
Walking on tiptoes;11.0;15329.0;127.73333;15879.0;132.31667
Lifting the bag with two hands;23.0;15879.0;132.31667;16367.0;136.38333
Standing on tiptoes;6.0;16367.0;136.38333;17188.0;143.225
Balancing on the left leg ;3.0;17188.0;143.225;17580.0;146.49167
Standing in T-pose;1.0;17580.0;146.49167;17723.0;147.68337
