Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.0;8.25;7.0;5.0;4.0;0.75;0.75;0.25;0.25;3.25;1.0;1.25;1.0;0.25;1.75;0.25;0.75;-0.222168;0.011719;0.985352;-0.7;0.63;0.56;409.0;-0.169027;-0.00203;5.0;4.75;3.5;3.0;0.75;1.0;0.5;0.5;2.5;1.0;1.25;0.75;0.5;1.25;1.0;1.0;-0.255859;0.026855;0.975098;-0.77;-0.98;0.77;324.0;-0.115586;-0.02041
0.01;8.25;7.25;5.0;4.25;0.75;1.0;0.25;0.25;3.25;1.0;1.25;1.0;0.5;1.5;0.5;0.5;-0.227051;0.014648;0.987305;-0.56;0.42;0.56;419.0;-0.170493;-0.009567;4.75;4.75;3.5;3.0;1.0;1.0;0.5;0.5;2.5;1.0;1.25;0.75;0.5;0.75;1.0;0.5;-0.250977;0.023438;0.970703;-0.84;-0.98;0.7;317.0;-0.125296;-0.020951
0.02;8.0;7.0;5.0;4.25;0.75;0.75;0.25;0.0;3.25;1.25;1.25;1.0;0.5;0.75;0.5;0.5;-0.220215;0.018555;0.991211;-0.7;0.7;0.56;402.0;-0.176282;-0.006237;4.75;5.0;3.5;2.75;0.75;1.0;0.5;0.5;2.75;1.0;1.25;0.75;0.5;0.75;1.0;0.5;-0.254883;0.024414;0.972656;-0.7;-1.12;0.84;317.0;-0.121773;-0.017625
0.03;8.0;7.0;5.0;4.5;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.5;1.0;0.5;0.5;-0.218262;0.012695;0.984375;-0.7;0.7;0.56;400.0;-0.180681;-0.005162;5.25;5.0;3.5;3.0;0.75;1.0;0.5;0.5;2.5;1.0;0.25;0.75;0.5;0.75;1.0;0.5;-0.254395;0.025879;0.973145;-0.7;-0.98;0.91;311.0;-0.145656;-0.017063
0.04;8.25;7.5;5.0;4.5;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.5;0.5;0.5;0.75;-0.222656;0.016602;0.984863;-0.56;0.63;0.56;405.0;-0.190005;-0.009599;5.5;4.75;3.5;3.0;1.0;1.0;0.5;0.25;2.5;1.0;0.75;0.75;0.5;0.75;0.75;0.5;-0.254395;0.02832;0.969727;-0.77;-1.05;0.84;313.0;-0.145657;-0.010191
0.05;7.75;7.5;5.0;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.75;0.5;0.5;0.25;0.75;-0.221191;0.015625;0.986816;-0.56;0.56;0.56;396.0;-0.187643;-0.01122;5.25;4.75;3.5;2.75;0.75;1.0;0.5;0.25;2.25;1.0;1.0;0.75;0.5;0.75;0.75;0.5;-0.251465;0.026855;0.974121;-0.84;-1.05;0.84;303.0;-0.143288;-0.014241
0.06;8.0;7.5;5.0;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.75;0.5;0.5;0.25;0.75;-0.223633;0.013184;0.98877;-0.7;0.56;0.56;399.0;-0.189173;-0.010368;5.25;5.0;3.5;3.0;0.5;1.0;0.5;0.25;2.25;1.5;1.25;0.5;0.5;0.75;0.5;0.5;-0.251953;0.025391;0.970215;-0.77;-0.91;0.7;308.0;-0.145011;-0.014506
0.07;8.0;7.0;5.25;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.75;0.5;0.75;0.25;0.75;-0.219727;0.013184;0.987305;-0.63;0.77;0.63;399.0;-0.183383;-0.006545;4.75;4.75;3.5;3.0;0.5;1.0;0.5;0.25;2.5;1.0;1.0;0.5;0.5;1.0;0.5;0.5;-0.253906;0.024414;0.975098;-0.84;-0.98;0.91;298.0;-0.139556;-0.011121
0.08;8.25;7.0;5.25;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.5;0.5;0.75;0.25;0.75;-0.216797;0.017578;0.986816;-0.63;0.84;0.63;395.0;-0.191791;-0.006151;5.5;4.75;3.5;3.0;0.75;1.0;0.5;0.25;2.5;1.0;1.0;0.5;0.5;0.75;0.5;0.5;-0.254883;0.024902;0.973633;-0.7;-0.98;0.84;307.0;-0.15089;-0.008521
0.09;7.75;7.0;5.0;4.5;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.5;0.25;0.75;0.25;0.5;-0.220703;0.013672;0.990723;-0.49;0.77;0.63;386.0;-0.193175;-0.006332;5.0;4.75;3.5;3.0;0.75;0.75;0.5;0.25;2.5;1.0;1.25;0.5;0.25;0.75;0.5;0.5;-0.254883;0.021973;0.970703;-0.63;-0.84;0.77;299.0;-0.145013;-0.005568
0.1;8.25;7.0;4.25;4.25;0.75;0.25;0.25;0.25;3.0;1.0;1.25;1.0;0.25;0.75;0.25;0.5;-0.221191;0.012207;0.986816;-0.63;0.7;0.63;382.0;-0.18807;-0.007492;5.0;4.75;3.5;3.0;0.75;1.0;0.5;0.25;2.5;0.75;1.0;0.5;0.25;0.75;0.5;0.5;-0.255859;0.025391;0.973145;-0.77;-0.84;0.77;296.0;-0.152373;-0.007856
0.11;8.0;7.0;4.75;4.25;0.75;0.25;0.25;0.25;3.0;1.0;1.5;0.75;0.25;0.5;0.25;0.5;-0.222656;0.014648;0.988281;-0.49;0.63;0.63;383.0;-0.191248;-0.006573;5.5;4.75;3.5;3.0;0.75;1.0;0.5;0.25;2.5;0.75;1.0;0.75;0.5;0.75;0.5;0.5;-0.251465;0.024414;0.975586;-0.7;-0.91;0.77;307.0;-0.151138;-0.01189
0.12;8.0;7.0;5.0;4.25;0.75;0.5;0.25;0.25;3.0;1.25;1.25;0.5;0.5;0.75;0.5;0.5;-0.217285;0.015625;0.985352;-0.63;0.42;0.63;394.0;-0.184295;-0.006607;4.75;4.75;3.5;3.0;0.75;1.0;0.5;0.25;2.25;1.0;0.5;0.5;0.5;0.75;0.75;0.5;-0.256348;0.024414;0.977539;-0.63;-0.84;0.77;292.0;-0.150441;-0.01402
0.13;8.0;7.5;5.0;4.25;0.75;0.5;0.25;0.25;2.75;1.0;1.25;0.5;0.25;0.75;0.5;0.5;-0.222656;0.01709;0.986816;-0.63;0.63;0.56;390.0;-0.196568;-0.009012;4.75;4.5;3.5;3.0;0.75;1.0;0.5;0.25;2.25;0.75;0.75;0.5;0.5;0.75;0.5;0.5;-0.257324;0.027344;0.973633;-0.7;-0.91;0.77;286.0;-0.153804;-0.01379
0.14;8.25;7.5;5.0;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.75;0.25;0.75;0.25;0.5;-0.22168;0.012695;0.98877;-0.63;0.56;0.63;397.0;-0.195378;-0.007171;4.75;4.5;3.5;3.0;0.75;1.0;0.5;0.5;2.5;0.75;1.0;0.5;0.5;0.75;0.5;0.5;-0.253418;0.024902;0.971191;-0.77;-0.98;0.7;297.0;-0.143228;-0.016602
0.15;8.25;7.5;5.0;4.25;0.75;0.25;0.25;0.25;3.0;1.0;1.5;1.0;0.25;1.0;0.25;0.75;-0.222656;0.012207;0.984863;-0.56;0.63;0.56;403.0;-0.184274;-0.008107;4.75;4.75;3.5;3.0;0.75;1.0;0.5;0.5;2.25;1.0;1.25;0.75;0.25;0.75;0.75;0.5;-0.248535;0.027344;0.975586;-0.77;-0.91;0.77;305.0;-0.137051;-0.021246
0.16;8.25;7.5;4.75;4.25;1.0;0.25;0.25;0.25;2.75;1.0;1.25;0.5;0.25;1.25;0.75;0.75;-0.216309;0.015625;0.987793;-0.63;0.56;0.56;399.0;-0.1838;-0.005913;5.25;4.5;3.25;2.75;0.75;1.0;0.5;0.25;2.5;1.0;1.25;0.75;0.25;0.75;0.75;0.5;-0.25293;0.033691;0.969727;-0.7;-0.91;0.77;302.0;-0.133971;-0.008069
0.17;8.25;7.5;5.25;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.5;1.25;0.75;0.75;-0.219238;0.014648;0.987305;-0.63;0.56;0.56;414.0;-0.175596;-0.004668;5.0;4.75;3.5;2.75;1.0;1.0;0.5;0.25;2.25;1.0;1.25;1.0;0.5;0.75;0.75;0.75;-0.256348;0.026367;0.973145;-0.91;-1.05;0.84;311.0;-0.131678;-0.01961
0.18;8.0;7.5;5.25;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.75;0.5;0.5;0.75;0.25;0.5;-0.220703;0.015625;0.987793;-0.77;0.63;0.63;402.0;-0.189212;-0.009396;5.0;4.75;3.75;3.0;1.0;1.0;0.5;0.25;2.25;1.0;1.25;0.75;0.5;0.75;1.0;0.5;-0.255371;0.023438;0.972656;-0.77;-0.98;0.77;315.0;-0.134974;-0.01717
0.19;8.0;7.25;4.25;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.75;0.5;0.75;0.25;0.5;-0.223145;0.008789;0.989258;-0.56;0.56;0.49;384.0;-0.188493;-0.012063;5.0;4.75;3.5;2.75;1.0;1.0;0.5;0.25;2.25;1.0;1.25;0.75;0.5;0.75;1.0;0.5;-0.257324;0.026855;0.974609;-0.77;-1.05;0.77;309.0;-0.132205;-0.016205
0.2;8.0;7.5;5.25;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.75;0.25;0.75;0.5;0.5;-0.220703;0.011719;0.982422;-0.63;0.7;0.63;400.0;-0.190116;-0.007795;5.25;4.75;3.5;3.0;1.0;1.25;0.5;0.5;2.5;1.0;1.25;0.75;0.5;0.5;1.0;0.5;-0.250488;0.025391;0.974121;-0.7;-1.05;0.84;323.0;-0.134272;-0.022424
0.21;8.0;7.5;5.25;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.25;0.75;0.25;0.5;-0.217285;0.016113;0.986328;-0.77;0.56;0.56;397.0;-0.193302;-0.002631;5.5;4.75;3.5;3.0;1.0;1.0;0.5;0.25;2.25;1.0;0.75;0.75;0.5;0.5;1.0;0.5;-0.256348;0.025879;0.97998;-0.77;-0.98;0.7;310.0;-0.149363;-0.015552
0.22;8.25;7.5;5.5;4.5;0.5;0.5;0.25;0.0;3.25;1.0;1.25;0.5;0.25;0.75;0.25;0.5;-0.21875;0.011719;0.989258;-0.7;0.56;0.49;399.0;-0.19845;0.000771;4.75;4.75;3.5;3.0;1.0;1.0;0.5;0.25;2.5;1.0;1.25;0.75;0.5;0.5;0.75;0.5;-0.251953;0.027832;0.970215;-0.63;-0.91;0.84;308.0;-0.135852;-0.016861
0.23;7.75;7.25;5.25;4.5;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.25;1.0;0.25;0.5;-0.220215;0.014648;0.987793;-0.63;0.49;0.56;397.0;-0.187562;-0.003011;5.0;4.75;3.5;3.0;1.0;1.0;0.5;0.25;2.25;1.0;1.25;0.75;0.5;0.75;0.75;0.5;-0.253906;0.021973;0.97168;-0.77;-1.05;0.84;309.0;-0.138717;-0.017618
0.24;7.75;7.5;5.0;4.5;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.5;0.25;1.25;0.0;0.5;-0.224609;0.013184;0.982422;-0.63;0.49;0.7;393.0;-0.193267;-0.005654;5.5;4.5;3.5;3.0;1.0;1.0;0.5;0.25;2.25;1.25;1.0;0.75;0.5;0.75;0.75;0.5;-0.255371;0.026367;0.973145;-0.7;-1.05;0.77;312.0;-0.141156;-0.012485
0.25;8.0;7.0;5.0;4.25;0.75;0.5;0.25;0.25;3.0;1.0;1.25;0.5;0.25;0.75;0.25;0.5;-0.220703;0.01709;0.990723;-0.77;0.7;0.49;386.0;-0.193982;-0.003788;5.5;4.75;3.75;3.0;1.0;1.0;0.5;0.25;2.25;1.0;1.25;0.75;0.5;0.75;0.75;0.5;-0.255859;0.025879;0.974121;-0.77;-1.05;0.77;318.0;-0.144643;-0.01434
0.26;8.25;7.0;5.25;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.25;0.25;0.75;0.25;0.5;-0.22168;0.013184;0.987793;-0.56;0.77;0.56;392.0;-0.194901;0.002429;5.25;4.75;3.75;3.0;1.0;1.0;0.5;0.25;2.25;1.0;1.5;0.75;0.5;0.5;0.75;0.5;-0.254883;0.02832;0.974609;-0.63;-0.91;0.84;316.0;-0.143065;-0.017778
0.27;7.75;7.5;5.25;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.25;0.25;0.75;0.25;0.5;-0.217285;0.010742;0.986328;-0.56;0.49;0.56;392.0;-0.194744;-0.001279;5.25;4.75;3.5;3.0;1.0;1.0;0.5;0.5;2.25;1.0;1.25;0.75;0.5;0.5;1.0;0.5;-0.254395;0.029297;0.967773;-0.77;-1.05;0.84;317.0;-0.138515;-0.023422
0.28;7.75;7.25;5.0;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.25;0.75;0.25;0.5;-0.219727;0.011719;0.983887;-0.56;0.63;0.49;389.0;-0.189762;-0.003103;5.25;5.0;3.5;3.0;1.0;1.25;0.5;0.5;2.5;1.0;1.25;0.5;0.75;0.5;0.75;0.5;-0.254883;0.023926;0.973633;-0.7;-0.98;0.84;322.0;-0.142145;-0.02378
0.29;8.0;7.0;5.0;4.25;0.75;0.5;0.25;0.25;3.25;1.0;1.25;0.5;0.5;0.75;0.25;0.5;-0.21875;0.01123;0.987793;-0.56;0.77;0.56;392.0;-0.187685;-0.004001;5.25;5.0;3.5;3.0;1.0;1.25;0.5;0.25;2.25;1.0;1.25;0.5;0.75;0.75;0.5;0.75;-0.254883;0.027832;0.975586;-0.7;-0.98;0.84;316.0;-0.146929;-0.021651
