Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;217.0;1.8;914.0;7.60833
Doing squats;5.0;914.0;7.60833;1472.0;12.25833
Walking on tiptoes;11.0;1472.0;12.25833;1994.0;16.60833
Climbing the stairs;21.0;1994.0;16.60833;2634.0;21.94167
Standing on tiptoes;6.0;2634.0;21.94167;3184.0;26.525
Jumping in place;14.0;3184.0;26.525;3490.0;29.075
Leaning forward;26.0;3490.0;29.075;3964.0;33.025
Hopping around on one leg;12.0;3964.0;33.025;4778.0;39.80833
Pulling the bag;24.0;4778.0;39.80833;5285.0;44.03333
Balancing on the right leg ;4.0;5285.0;44.03333;6031.0;50.25
Jumping to the side;17.0;6031.0;50.25;6303.0;52.51667
Putting left hand on the ground;30.0;6303.0;52.51667;6768.0;56.39167
Jogging;9.0;6768.0;56.39167;7436.0;61.95833
Lifting the bag with two hands;23.0;7436.0;61.95833;7996.0;66.625
Jumping on the left leg;16.0;7996.0;66.625;8690.0;72.40833
Jumping backward;19.0;8690.0;72.40833;9140.0;76.15833
Leaning to the side;28.0;9140.0;76.15833;9582.0;79.84167
Side-stepping;13.0;9582.0;79.84167;10305.0;85.86667
Lifting the bag with one hand;22.0;10305.0;85.86667;10817.0;90.13333
Standing upright without moving;2.0;10817.0;90.13333;11387.0;94.88333
Balancing on the left leg ;3.0;11387.0;94.88333;12012.0;100.09167
Leaning backward;27.0;12012.0;100.09167;12381.0;103.16667
Walking backwards;10.0;12381.0;103.16667;13208.0;110.05833
Pushing the bag;25.0;13208.0;110.05833;13659.0;113.81667
Standing on heels;7.0;13659.0;113.81667;14206.0;118.375
Jumping on the right leg;15.0;14206.0;118.375;14745.0;122.86667
Looking backward;29.0;14745.0;122.86667;15141.0;126.16667
Walking;8.0;15141.0;126.16667;15905.0;132.53333
Sitting on the stool;20.0;15905.0;132.53333;16531.0;137.75
Jumping forward;18.0;16531.0;137.75;16784.0;139.85833
Putting right hand on the ground;31.0;16784.0;139.85833;17328.0;144.39167
Standing in T-pose;1.0;17328.0;144.39167;17902.0;149.17759
