Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;478.0;3.975;899.0;7.48333
Leaning backward;27.0;899.0;7.48333;1518.0;12.64167
Walking backwards;10.0;1518.0;12.64167;2327.0;19.38333
Lifting the bag with two hands;23.0;2327.0;19.38333;2914.0;24.275
Standing on tiptoes;6.0;2914.0;24.275;3295.0;27.45
Jumping on the right leg;15.0;3295.0;27.45;3756.0;31.29167
Leaning to the side;28.0;3756.0;31.29167;4262.0;35.50833
Hopping around on one leg;12.0;4262.0;35.50833;5001.0;41.66667
Pulling the bag;24.0;5001.0;41.66667;5667.0;47.21667
Balancing on the right leg ;4.0;5667.0;47.21667;6131.0;51.08333
Balancing on the left leg ;3.0;6131.0;51.08333;6487.0;54.05
Looking backward;29.0;6487.0;54.05;6964.0;58.025
Jogging;9.0;6964.0;58.025;7578.0;63.14167
Climbing the stairs;21.0;7578.0;63.14167;8043.0;67.01667
Standing on heels;7.0;8043.0;67.01667;8803.0;73.35
Jumping to the side;17.0;8803.0;73.35;9065.0;75.53333
Putting right hand on the ground;31.0;9065.0;75.53333;9799.0;81.65
Side-stepping;13.0;9799.0;81.65;10530.0;87.74167
Sitting on the stool;20.0;10530.0;87.74167;11141.0;92.83333
Doing squats;5.0;11141.0;92.83333;11460.0;95.49167
Jumping in place;14.0;11460.0;95.49167;11925.0;99.36667
Putting left hand on the ground;30.0;11925.0;99.36667;12550.0;104.575
Walking;8.0;12550.0;104.575;13166.0;109.70833
Lifting the bag with one hand;22.0;13166.0;109.70833;13885.0;115.7
Jumping on the left leg;16.0;13885.0;115.7;14303.0;119.18333
Jumping backward;19.0;14303.0;119.18333;14595.0;121.61667
Leaning forward;26.0;14595.0;121.61667;15223.0;126.85
Walking on tiptoes;11.0;15223.0;126.85;16095.0;134.11667
Pushing the bag;25.0;16095.0;134.11667;16633.0;138.6
Standing upright without moving;2.0;16633.0;138.6;16988.0;141.55833
Jumping forward;18.0;16988.0;141.55833;17314.0;144.275
Standing in T-pose;1.0;17314.0;144.275;17700.0;147.49324
