Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;586.0;4.875;971.0;8.08333
Jumping in place;14.0;971.0;8.08333;1383.0;11.51667
Walking;8.0;1383.0;11.51667;1949.0;16.23333
Lifting the bag with one hand;22.0;1949.0;16.23333;2571.0;21.41667
Standing on tiptoes;6.0;2571.0;21.41667;3204.0;26.69167
Jumping forward;18.0;3204.0;26.69167;3600.0;29.99167
Leaning to the side;28.0;3600.0;29.99167;4146.0;34.54167
Hopping around on one leg;12.0;4146.0;34.54167;4882.0;40.675
Sitting on the stool;20.0;4882.0;40.675;5422.0;45.175
Doing squats;5.0;5422.0;45.175;5909.0;49.23333
Jumping on the right leg;15.0;5909.0;49.23333;6460.0;53.825
Putting left hand on the ground;30.0;6460.0;53.825;6896.0;57.45833
Walking on tiptoes;11.0;6896.0;57.45833;7574.0;63.10833
Climbing the stairs;21.0;7574.0;63.10833;8007.0;66.71667
Balancing on the right leg ;4.0;8007.0;66.71667;8807.0;73.38333
Jumping on the left leg;16.0;8807.0;73.38333;9196.0;76.625
Leaning forward;26.0;9196.0;76.625;9604.0;80.025
Side-stepping;13.0;9604.0;80.025;10306.0;85.875
Lifting the bag with two hands;23.0;10306.0;85.875;10901.0;90.83333
Standing upright without moving;2.0;10901.0;90.83333;11495.0;95.78333
Jumping backward;19.0;11495.0;95.78333;11980.0;99.825
Leaning backward;27.0;11980.0;99.825;12502.0;104.175
Walking backwards;10.0;12502.0;104.175;13089.0;109.06667
Pulling the bag;24.0;13089.0;109.06667;13685.0;114.03333
Standing on heels;7.0;13685.0;114.03333;14336.0;119.45833
Jumping to the side;17.0;14336.0;119.45833;14738.0;122.80833
Putting right hand on the ground;31.0;14738.0;122.80833;15187.0;126.55
Jogging;9.0;15187.0;126.55;15912.0;132.59167
Pushing the bag;25.0;15912.0;132.59167;16377.0;136.46667
Balancing on the left leg ;3.0;16377.0;136.46667;17035.0;141.95
Looking backward;29.0;17035.0;141.95;17423.0;145.18333
Standing in T-pose;1.0;17423.0;145.18333;17791.0;148.2505
