Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;364.0;3.025;741.0;6.16667
Jumping to the side;17.0;741.0;6.16667;986.0;8.20833
Walking backwards;10.0;986.0;8.20833;1893.0;15.76667
Lifting the bag with one hand;22.0;1893.0;15.76667;2389.0;19.9
Balancing on the left leg ;3.0;2389.0;19.9;2962.0;24.675
Jumping in place;14.0;2962.0;24.675;3290.0;27.40833
Putting right hand on the ground;31.0;3290.0;27.40833;3932.0;32.75833
Walking;8.0;3932.0;32.75833;4924.0;41.025
Sitting on the stool;20.0;4924.0;41.025;5526.0;46.04167
Standing upright without moving;2.0;5526.0;46.04167;5859.0;48.81667
Jumping on the right leg;15.0;5859.0;48.81667;6236.0;51.95833
Leaning backward;27.0;6236.0;51.95833;6690.0;55.74167
Jogging;9.0;6690.0;55.74167;7402.0;61.675
Lifting the bag with two hands;23.0;7402.0;61.675;7961.0;66.33333
Standing on heels;7.0;7961.0;66.33333;8331.0;69.41667
Jumping on the left leg;16.0;8331.0;69.41667;9001.0;75.0
Leaning forward;26.0;9001.0;75.0;9399.0;78.31667
Hopping around on one leg;12.0;9399.0;78.31667;10384.0;86.525
Pushing the bag;25.0;10384.0;86.525;10810.0;90.075
Balancing on the right leg ;4.0;10810.0;90.075;11319.0;94.31667
Jumping backward;19.0;11319.0;94.31667;11641.0;97.0
Leaning to the side;28.0;11641.0;97.0;12325.0;102.7
Side-stepping;13.0;12325.0;102.7;12981.0;108.16667
Pulling the bag;24.0;12981.0;108.16667;13582.0;113.175
Doing squats;5.0;13582.0;113.175;14001.0;116.66667
Jumping forward;18.0;14001.0;116.66667;14413.0;120.1
Putting left hand on the ground;30.0;14413.0;120.1;15034.0;125.275
Walking on tiptoes;11.0;15034.0;125.275;15774.0;131.44167
Climbing the stairs;21.0;15774.0;131.44167;16214.0;135.10833
Standing on tiptoes;6.0;16214.0;135.10833;16815.0;140.11667
Looking backward;29.0;16815.0;140.11667;17150.0;142.90833
Standing in T-pose;1.0;17150.0;142.90833;17447.0;145.38339
