Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;509.0;4.23333;987.0;8.21667
Standing on tiptoes;6.0;987.0;8.21667;1508.0;12.55833
Walking on tiptoes;11.0;1508.0;12.55833;2325.0;19.36667
Pushing the bag;25.0;2325.0;19.36667;2645.0;22.03333
Balancing on the right leg ;4.0;2645.0;22.03333;3309.0;27.56667
Jumping forward;18.0;3309.0;27.56667;3574.0;29.775
Leaning backward;27.0;3574.0;29.775;4277.0;35.63333
Side-stepping;13.0;4277.0;35.63333;4961.0;41.33333
Lifting the bag with two hands;23.0;4961.0;41.33333;5471.0;45.58333
Doing squats;5.0;5471.0;45.58333;5876.0;48.95833
Jumping to the side;17.0;5876.0;48.95833;6400.0;53.325
Putting right hand on the ground;31.0;6400.0;53.325;7073.0;58.93333
Hopping around on one leg;12.0;7073.0;58.93333;7675.0;63.95
Climbing the stairs;21.0;7675.0;63.95;8146.0;67.875
Standing on heels;7.0;8146.0;67.875;8773.0;73.1
Jumping backward;19.0;8773.0;73.1;9130.0;76.075
Looking backward;29.0;9130.0;76.075;9867.0;82.21667
Jogging;9.0;9867.0;82.21667;10486.0;87.375
Sitting on the stool;20.0;10486.0;87.375;11202.0;93.34167
Jumping on the left leg;16.0;11202.0;93.34167;11494.0;95.775
Jumping in place;14.0;11494.0;95.775;11869.0;98.9
Leaning forward;26.0;11869.0;98.9;12667.0;105.55
Walking backwards;10.0;12667.0;105.55;13355.0;111.28333
Lifting the bag with one hand;22.0;13355.0;111.28333;13674.0;113.94167
Standing upright without moving;2.0;13674.0;113.94167;14338.0;119.475
Balancing on the left leg ;3.0;14338.0;119.475;14824.0;123.525
Leaning to the side;28.0;14824.0;123.525;15326.0;127.70833
Walking on tiptoes;11.0;15326.0;127.70833;16155.0;134.61667
Pulling the bag;24.0;16155.0;134.61667;16569.0;138.06667
Jumping on the right leg;15.0;16569.0;138.06667;16973.0;141.43333
Putting left hand on the ground;30.0;16973.0;141.43333;17645.0;147.03333
Standing in T-pose;1.0;17645.0;147.03333;17948.0;149.55479
