Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;632.0;5.25833;1090.0;9.075
Jumping on the left leg;16.0;1090.0;9.075;1503.0;12.51667
Walking;8.0;1503.0;12.51667;2175.0;18.11667
Sitting on the stool;20.0;2175.0;18.11667;3061.0;25.5
Standing on tiptoes;6.0;3061.0;25.5;3371.0;28.08333
Jumping in place;14.0;3371.0;28.08333;3832.0;31.925
Looking backward;29.0;3832.0;31.925;4560.0;37.99167
Walking backwards;10.0;4560.0;37.99167;5091.0;42.41667
Climbing the stairs;21.0;5091.0;42.41667;5972.0;49.75833
Doing squats;5.0;5972.0;49.75833;6345.0;52.86667
Jumping to the side;17.0;6345.0;52.86667;6909.0;57.56667
Leaning forward;26.0;6909.0;57.56667;7498.0;62.475
Hopping around on one leg;12.0;7498.0;62.475;8128.0;67.725
Pulling the bag;24.0;8128.0;67.725;8785.0;73.2
Balancing on the right leg ;4.0;8785.0;73.2;9326.0;77.70833
Jumping on the right leg;15.0;9326.0;77.70833;9566.0;79.70833
Jumping in place;14.0;9566.0;79.70833;9805.0;81.7
Putting left hand on the ground;30.0;9805.0;81.7;10434.0;86.94167
Jogging;9.0;10434.0;86.94167;11038.0;91.975
Lifting the bag with one hand;22.0;11038.0;91.975;11901.0;99.16667
Balancing on the left leg ;3.0;11901.0;99.16667;12232.0;101.925
Jumping on the right leg;15.0;12232.0;101.925;12745.0;106.2
Leaning backward;27.0;12745.0;106.2;13345.0;111.2
Side-stepping;13.0;13345.0;111.2;13872.0;115.59167
Lifting the bag with two hands;23.0;13872.0;115.59167;14645.0;122.03333
Standing on heels;7.0;14645.0;122.03333;15187.0;126.55
Jumping backward;19.0;15187.0;126.55;15544.0;129.525
Leaning to the side;28.0;15544.0;129.525;16261.0;135.5
Walking on tiptoes;11.0;16261.0;135.5;16966.0;141.375
Pushing the bag;25.0;16966.0;141.375;17547.0;146.21667
Standing upright without moving;2.0;17547.0;146.21667;18255.0;152.11667
Putting right hand on the ground;31.0;18255.0;152.11667;18765.0;156.36667
Standing in T-pose;1.0;18765.0;156.36667;19095.0;159.11632
