Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;216.0;1.79167;770.0;6.40833
Jumping to the side;17.0;770.0;6.40833;1286.0;10.70833
Jogging;9.0;1286.0;10.70833;1957.0;16.3
Pulling the bag;24.0;1957.0;16.3;2498.0;20.80833
Jumping on the left leg;16.0;2498.0;20.80833;3088.0;25.725
Jumping forward;18.0;3088.0;25.725;3519.0;29.31667
Leaning backward;27.0;3519.0;29.31667;4048.0;33.725
Walking;8.0;4048.0;33.725;4835.0;40.28333
Lifting the bag with two hands;23.0;4835.0;40.28333;5300.0;44.15833
Standing on heels;7.0;5300.0;44.15833;5785.0;48.2
Balancing on the left leg ;3.0;5785.0;48.2;6420.0;53.49167
Putting right hand on the ground;31.0;6420.0;53.49167;6852.0;57.09167
Walking on tiptoes;11.0;6852.0;57.09167;7637.0;63.63333
Climbing the stairs;21.0;7637.0;63.63333;8202.0;68.34167
Standing on tiptoes;6.0;8202.0;68.34167;8646.0;72.04167
Jumping on the right leg;15.0;8646.0;72.04167;9126.0;76.04167
Putting left hand on the ground;30.0;9126.0;76.04167;9562.0;79.675
Side-stepping;13.0;9562.0;79.675;10248.0;85.39167
Sitting on the stool;20.0;10248.0;85.39167;11096.0;92.45833
Standing upright without moving;2.0;11096.0;92.45833;11468.0;95.55833
Jumping backward;19.0;11468.0;95.55833;11837.0;98.63333
Leaning forward;26.0;11837.0;98.63333;12445.0;103.7
Hopping around on one leg;12.0;12445.0;103.7;13140.0;109.49167
Pushing the bag;25.0;13140.0;109.49167;13637.0;113.63333
Balancing on the right leg ;4.0;13637.0;113.63333;14223.0;118.51667
Jumping in place;14.0;14223.0;118.51667;14610.0;121.74167
Leaning to the side;28.0;14610.0;121.74167;15160.0;126.325
Walking backwards;10.0;15160.0;126.325;16174.0;134.775
Lifting the bag with one hand;22.0;16174.0;134.775;16527.0;137.71667
Doing squats;5.0;16527.0;137.71667;16942.0;141.175
Looking backward;29.0;16942.0;141.175;17362.0;144.675
Standing in T-pose;1.0;17362.0;144.675;17743.0;147.85042
