Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;566.0;4.70833;1039.0;8.65
Balancing on the right leg ;4.0;1039.0;8.65;1499.0;12.48333
Side-stepping;13.0;1499.0;12.48333;2002.0;16.675
Sitting on the stool;20.0;2002.0;16.675;2847.0;23.71667
Standing on tiptoes;6.0;2847.0;23.71667;3329.0;27.73333
Jumping forward;18.0;3329.0;27.73333;3762.0;31.34167
Putting right hand on the ground;31.0;3762.0;31.34167;4258.0;35.475
Walking on tiptoes;11.0;4258.0;35.475;4812.0;40.09167
Lifting the bag with one hand;22.0;4812.0;40.09167;5327.0;44.38333
Balancing on the left leg ;3.0;5327.0;44.38333;6093.0;50.76667
Jumping on the right leg;15.0;6093.0;50.76667;6477.0;53.96667
Looking backward;29.0;6477.0;53.96667;6750.0;56.24167
Walking backwards;10.0;6750.0;56.24167;7517.0;62.63333
Climbing the stairs;21.0;7517.0;62.63333;7964.0;66.35833
Doing squats;5.0;7964.0;66.35833;8788.0;73.225
Jumping in place;14.0;8788.0;73.225;9133.0;76.1
Leaning backward;27.0;9133.0;76.1;9686.0;80.70833
Jogging;9.0;9686.0;80.70833;10378.0;86.475
Lifting the bag with two hands;23.0;10378.0;86.475;10775.0;89.78333
Standing on heels;7.0;10775.0;89.78333;11609.0;96.73333
Jumping on the left leg;16.0;11609.0;96.73333;11836.0;98.625
Leaning to the side;28.0;11836.0;98.625;12496.0;104.125
Hopping around on one leg;12.0;12496.0;104.125;13071.0;108.91667
Pushing the bag;25.0;13071.0;108.91667;13371.0;111.41667
Standing upright without moving;2.0;13371.0;111.41667;14292.0;119.09167
Jumping to the side;17.0;14292.0;119.09167;14635.0;121.95
Leaning forward;26.0;14635.0;121.95;15179.0;126.48333
Walking;8.0;15179.0;126.48333;15923.0;132.68333
Pulling the bag;24.0;15923.0;132.68333;16376.0;136.45833
Jumping backward;19.0;16376.0;136.45833;16910.0;140.90833
Putting left hand on the ground;30.0;16910.0;140.90833;17586.0;146.54167
Standing in T-pose;1.0;17586.0;146.54167;17877.0;148.97039
