Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;492.0;4.09167;962.0;8.00833
Leaning backward;27.0;962.0;8.00833;1458.0;12.14167
Jogging;9.0;1458.0;12.14167;2223.0;18.51667
Pulling the bag;24.0;2223.0;18.51667;2647.0;22.05
Doing squats;5.0;2647.0;22.05;3123.0;26.01667
Jumping forward;18.0;3123.0;26.01667;3632.0;30.25833
Looking backward;29.0;3632.0;30.25833;4247.0;35.38333
Hopping around on one leg;12.0;4247.0;35.38333;4891.0;40.75
Sitting on the stool;20.0;4891.0;40.75;5656.0;47.125
Standing on heels;7.0;5656.0;47.125;6007.0;50.05
Jumping in place;14.0;6007.0;50.05;6297.0;52.46667
Putting left hand on the ground;30.0;6297.0;52.46667;7020.0;58.49167
Walking;8.0;7020.0;58.49167;7631.0;63.58333
Climbing the stairs;21.0;7631.0;63.58333;8002.0;66.675
Standing on tiptoes;6.0;8002.0;66.675;8855.0;73.78333
Balancing on the left leg ;3.0;8855.0;73.78333;9336.0;77.79167
Putting right hand on the ground;31.0;9336.0;77.79167;9823.0;81.85
Walking backwards;10.0;9823.0;81.85;10535.0;87.78333
Lifting the bag with one hand;22.0;10535.0;87.78333;10903.0;90.85
Standing upright without moving;2.0;10903.0;90.85;11509.0;95.9
Jumping on the right leg;15.0;11509.0;95.9;11990.0;99.90833
Leaning forward;26.0;11990.0;99.90833;12553.0;104.6
Side-stepping;13.0;12553.0;104.6;13151.0;109.58333
Pushing the bag;25.0;13151.0;109.58333;13653.0;113.76667
Balancing on the right leg ;4.0;13653.0;113.76667;14329.0;119.4
Jumping backward;19.0;14329.0;119.4;14712.0;122.59167
Leaning to the side;28.0;14712.0;122.59167;15346.0;127.875
Walking on tiptoes;11.0;15346.0;127.875;16226.0;135.20833
Lifting the bag with two hands;23.0;16226.0;135.20833;16646.0;138.70833
Jumping on the left leg;16.0;16646.0;138.70833;17013.0;141.76667
Jumping to the side;17.0;17013.0;141.76667;17348.0;144.55833
Standing in T-pose;1.0;17348.0;144.55833;17795.0;148.28049
