Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;482.0;4.00833;953.0;7.93333
Looking backward;29.0;953.0;7.93333;1420.0;11.825
Walking on tiptoes;11.0;1420.0;11.825;2053.0;17.1
Climbing the stairs;21.0;2053.0;17.1;2568.0;21.39167
Balancing on the right leg ;4.0;2568.0;21.39167;3212.0;26.75833
Jumping backward;19.0;3212.0;26.75833;3543.0;29.51667
Leaning backward;27.0;3543.0;29.51667;4150.0;34.575
Jogging;9.0;4150.0;34.575;4762.0;39.675
Lifting the bag with two hands;23.0;4762.0;39.675;5370.0;44.74167
Standing on heels;7.0;5370.0;44.74167;5953.0;49.6
Jumping in place;14.0;5953.0;49.6;6255.0;52.11667
Leaning to the side;28.0;6255.0;52.11667;6933.0;57.76667
Walking;8.0;6933.0;57.76667;7587.0;63.21667
Pulling the bag;24.0;7587.0;63.21667;8203.0;68.35
Standing upright without moving;2.0;8203.0;68.35;8729.0;72.73333
Jumping to the side;17.0;8729.0;72.73333;9158.0;76.30833
Putting left hand on the ground;30.0;9158.0;76.30833;9694.0;80.775
Walking backwards;10.0;9694.0;80.775;10379.0;86.48333
Lifting the bag with one hand;22.0;10379.0;86.48333;11007.0;91.71667
Standing on tiptoes;6.0;11007.0;91.71667;11521.0;96.0
Jumping forward;18.0;11521.0;96.0;11863.0;98.85
Leaning forward;26.0;11863.0;98.85;12542.0;104.50833
Hopping around on one leg;12.0;12542.0;104.50833;13152.0;109.59167
Pushing the bag;25.0;13152.0;109.59167;13642.0;113.675
Doing squats;5.0;13642.0;113.675;14321.0;119.33333
Balancing on the left leg ;3.0;14321.0;119.33333;14815.0;123.45
Putting right hand on the ground;31.0;14815.0;123.45;15300.0;127.49167
Side-stepping;13.0;15300.0;127.49167;15903.0;132.51667
Sitting on the stool;20.0;15903.0;132.51667;16632.0;138.59167
Jumping on the left leg;16.0;16632.0;138.59167;17018.0;141.80833
Jumping on the right leg;15.0;17018.0;141.80833;17337.0;144.46667
Standing in T-pose;1.0;17337.0;144.46667;17747.0;147.88041
