Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;496.0;4.125;986.0;8.20833
Leaning forward;26.0;986.0;8.20833;1510.0;12.575
Jogging;9.0;1510.0;12.575;2088.0;17.39167
Lifting the bag with two hands;23.0;2088.0;17.39167;2670.0;22.24167
Standing on tiptoes;6.0;2670.0;22.24167;3294.0;27.44167
Balancing on the left leg ;3.0;3294.0;27.44167;3751.0;31.25
Putting left hand on the ground;30.0;3751.0;31.25;4197.0;34.96667
Walking;8.0;4197.0;34.96667;4773.0;39.76667
Sitting on the stool;20.0;4773.0;39.76667;5555.0;46.28333
Doing squats;5.0;5555.0;46.28333;6022.0;50.175
Jumping backward;19.0;6022.0;50.175;6374.0;53.10833
Leaning backward;27.0;6374.0;53.10833;6936.0;57.79167
Side-stepping;13.0;6936.0;57.79167;7872.0;65.59167
Climbing the stairs;21.0;7872.0;65.59167;8241.0;68.66667
Standing upright without moving;2.0;8241.0;68.66667;8825.0;73.53333
Jumping to the side;17.0;8825.0;73.53333;9195.0;76.61667
Leaning to the side;28.0;9195.0;76.61667;9604.0;80.025
Walking backwards;10.0;9604.0;80.025;10628.0;88.55833
Pushing the bag;25.0;10628.0;88.55833;11109.0;92.56667
Jumping on the left leg;16.0;11109.0;92.56667;11482.0;95.675
Jumping forward;18.0;11482.0;95.675;11912.0;99.25833
Looking backward;29.0;11912.0;99.25833;12388.0;103.225
Walking on tiptoes;11.0;12388.0;103.225;13215.0;110.11667
Pushing the bag;25.0;13215.0;110.11667;13696.0;114.125
Standing on heels;7.0;13696.0;114.125;14296.0;119.125
Jumping in place;14.0;14296.0;119.125;14687.0;122.38333
Putting right hand on the ground;31.0;14687.0;122.38333;15169.0;126.4
Hopping around on one leg;12.0;15169.0;126.4;16050.0;133.74167
Lifting the bag with one hand;22.0;16050.0;133.74167;16534.0;137.775
Balancing on the right leg ;4.0;16534.0;137.775;17136.0;142.79167
Jumping on the right leg;15.0;17136.0;142.79167;17555.0;146.28333
Standing in T-pose;1.0;17555.0;146.28333;17940.0;149.49479
