Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;407.0;3.38333;927.0;7.71667
Looking backward;29.0;927.0;7.71667;1404.0;11.69167
Walking backwards;10.0;1404.0;11.69167;2066.0;17.20833
Sitting on the stool;20.0;2066.0;17.20833;2843.0;23.68333
Standing upright without moving;2.0;2843.0;23.68333;3355.0;27.95
Balancing on the left leg ;3.0;3355.0;27.95;3747.0;31.21667
Leaning backward;27.0;3747.0;31.21667;4189.0;34.9
Hopping around on one leg;12.0;4189.0;34.9;4815.0;40.11667
Climbing the stairs;21.0;4815.0;40.11667;5371.0;44.75
Jumping on the left leg;16.0;5371.0;44.75;5948.0;49.55833
Jumping to the side;17.0;5948.0;49.55833;6467.0;53.88333
Putting right hand on the ground;31.0;6467.0;53.88333;6987.0;58.21667
Walking on tiptoes;11.0;6987.0;58.21667;7600.0;63.325
Lifting the bag with two hands;23.0;7600.0;63.325;8148.0;67.89167
Balancing on the right leg ;4.0;8148.0;67.89167;8782.0;73.175
Jumping backward;19.0;8782.0;73.175;9152.0;76.25833
Putting left hand on the ground;30.0;9152.0;76.25833;9793.0;81.6
Walking;8.0;9793.0;81.6;10434.0;86.94167
Lifting the bag with one hand;22.0;10434.0;86.94167;11054.0;92.10833
Doing squats;5.0;11054.0;92.10833;11495.0;95.78333
Jumping in place;14.0;11495.0;95.78333;11773.0;98.1
Leaning forward;26.0;11773.0;98.1;12492.0;104.09167
Side-stepping;13.0;12492.0;104.09167;13169.0;109.73333
Pulling the bag;24.0;13169.0;109.73333;13660.0;113.825
Standing on heels;7.0;13660.0;113.825;14259.0;118.81667
Jumping on the right leg;15.0;14259.0;118.81667;14693.0;122.43333
Leaning to the side;28.0;14693.0;122.43333;15277.0;127.3
Jogging;9.0;15277.0;127.3;15747.0;131.21667
Pushing the bag;25.0;15747.0;131.21667;16253.0;135.43333
Standing on tiptoes;6.0;16253.0;135.43333;17000.0;141.65833
Jumping forward;18.0;17000.0;141.65833;17321.0;144.33333
Standing in T-pose;1.0;17321.0;144.33333;17795.0;148.28328
