Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;677.0;5.63333;1022.0;8.50833
Balancing on the right leg ;4.0;1022.0;8.50833;1463.0;12.18333
Jogging;9.0;1463.0;12.18333;2135.0;17.78333
Pushing the bag;25.0;2135.0;17.78333;2503.0;20.85
Standing on heels;7.0;2503.0;20.85;3283.0;27.35
Jumping in place;14.0;3283.0;27.35;3707.0;30.88333
Putting right hand on the ground;31.0;3707.0;30.88333;4256.0;35.45833
Side-stepping;13.0;4256.0;35.45833;4829.0;40.23333
Lifting the bag with one hand;22.0;4829.0;40.23333;5658.0;47.14167
Standing upright without moving;2.0;5658.0;47.14167;6012.0;50.09167
Jumping forward;18.0;6012.0;50.09167;6403.0;53.35
Leaning backward;27.0;6403.0;53.35;7034.0;58.60833
Walking backwards;10.0;7034.0;58.60833;7777.0;64.8
Pulling the bag;24.0;7777.0;64.8;8206.0;68.375
Doing squats;5.0;8206.0;68.375;8731.0;72.75
Jumping to the side;17.0;8731.0;72.75;9136.0;76.125
Putting left hand on the ground;30.0;9136.0;76.125;9834.0;81.94167
Walking;8.0;9834.0;81.94167;10456.0;87.125
Climbing the stairs;21.0;10456.0;87.125;10964.0;91.35833
Standing on tiptoes;6.0;10964.0;91.35833;11491.0;95.75
Jumping backward;19.0;11491.0;95.75;12012.0;100.09167
Looking backward;29.0;12012.0;100.09167;12560.0;104.65833
Hopping around on one leg;12.0;12560.0;104.65833;13268.0;110.55833
Sitting on the stool;20.0;13268.0;110.55833;13976.0;116.45833
Balancing on the left leg ;3.0;13976.0;116.45833;14428.0;120.225
Hopping around on one leg;12.0;14428.0;120.225;14855.0;123.78333
Leaning to the side;28.0;14855.0;123.78333;15098.0;125.80833
Walking on tiptoes;11.0;15098.0;125.80833;16047.0;133.71667
Lifting the bag with two hands;23.0;16047.0;133.71667;16712.0;139.25833
Jumping on the left leg;16.0;16712.0;139.25833;17128.0;142.725
Leaning forward;26.0;17128.0;142.725;17460.0;145.49167
Standing in T-pose;1.0;17460.0;145.49167;17885.0;149.0305
