Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;595.0;4.95;1119.0;9.31667
Balancing on the right leg ;4.0;1119.0;9.31667;1512.0;12.59167
Walking backwards;10.0;1512.0;12.59167;2066.0;17.20833
Lifting the bag with one hand;22.0;2066.0;17.20833;2850.0;23.74167
Standing on heels;7.0;2850.0;23.74167;3359.0;27.98333
Balancing on the left leg ;3.0;3359.0;27.98333;3767.0;31.38333
Leaning to the side;28.0;3767.0;31.38333;4264.0;35.525
Jogging;9.0;4264.0;35.525;4944.0;41.19167
Climbing the stairs;21.0;4944.0;41.19167;5538.0;46.14167
Doing squats;5.0;5538.0;46.14167;6056.0;50.45833
Jumping to the side;17.0;6056.0;50.45833;6485.0;54.03333
Putting right hand on the ground;31.0;6485.0;54.03333;6962.0;58.00833
Walking on tiptoes;11.0;6962.0;58.00833;7611.0;63.41667
Pulling the bag;24.0;7611.0;63.41667;8127.0;67.71667
Standing upright without moving;2.0;8127.0;67.71667;8685.0;72.36667
Jumping backward;19.0;8685.0;72.36667;9279.0;77.31667
Leaning forward;26.0;9279.0;77.31667;9727.0;81.05
Walking;8.0;9727.0;81.05;10524.0;87.69167
Sitting on the stool;20.0;10524.0;87.69167;11236.0;93.625
Jumping on the left leg;16.0;11236.0;93.625;11592.0;96.59167
Jumping forward;18.0;11592.0;96.59167;11960.0;99.65833
Looking backward;29.0;11960.0;99.65833;12437.0;103.63333
Side-stepping;13.0;12437.0;103.63333;13171.0;109.75
Pushing the bag;25.0;13171.0;109.75;13712.0;114.25833
Standing on tiptoes;6.0;13712.0;114.25833;14439.0;120.31667
Jumping on the right leg;15.0;14439.0;120.31667;14838.0;123.64167
Leaning backward;27.0;14838.0;123.64167;15250.0;127.075
Hopping around on one leg;12.0;15250.0;127.075;16104.0;134.19167
Lifting the bag with two hands;23.0;16104.0;134.19167;16792.0;139.925
Jumping in place;14.0;16792.0;139.925;17176.0;143.125
Putting left hand on the ground;30.0;17176.0;143.125;17632.0;146.925
Standing in T-pose;1.0;17632.0;146.925;17935.0;149.4532
