Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;68.0;0.55833;937.0;7.8
Leaning forward;26.0;937.0;7.8;1324.0;11.025
Side-stepping;13.0;1324.0;11.025;2052.0;17.09167
Pushing the bag;25.0;2052.0;17.09167;2483.0;20.68333
Balancing on the right leg ;4.0;2483.0;20.68333;3244.0;27.025
Jumping forward;18.0;3244.0;27.025;3581.0;29.83333
Leaning backward;27.0;3581.0;29.83333;4058.0;33.80833
Walking on tiptoes;11.0;4058.0;33.80833;4912.0;40.925
Climbing the stairs;21.0;4912.0;40.925;5461.0;45.5
Standing upright without moving;2.0;5461.0;45.5;5990.0;49.90833
Jumping on the right leg;15.0;5990.0;49.90833;6527.0;54.38333
Putting right hand on the ground;31.0;6527.0;54.38333;6838.0;56.975
Walking;8.0;6838.0;56.975;7522.0;62.675
Lifting the bag with two hands;23.0;7522.0;62.675;7997.0;66.63333
Jumping on the left leg;16.0;7997.0;66.63333;8720.0;72.65833
Jumping to the side;17.0;8720.0;72.65833;9213.0;76.76667
Looking backward;29.0;9213.0;76.76667;9632.0;80.25833
Jogging;9.0;9632.0;80.25833;10379.0;86.48333
Sitting on the stool;20.0;10379.0;86.48333;10901.0;90.83333
Doing squats;5.0;10901.0;90.83333;11526.0;96.04167
Jumping in place;14.0;11526.0;96.04167;12007.0;100.05
Putting left hand on the ground;30.0;12007.0;100.05;12324.0;102.69167
Walking backwards;10.0;12324.0;102.69167;13084.0;109.025
Lifting the bag with one hand;22.0;13084.0;109.025;13568.0;113.05833
Standing on heels;7.0;13568.0;113.05833;14179.0;118.15
Jumping backward;19.0;14179.0;118.15;14555.0;121.28333
Leaning to the side;28.0;14555.0;121.28333;15122.0;126.00833
Hopping around on one leg;12.0;15122.0;126.00833;15863.0;132.18333
Pulling the bag;24.0;15863.0;132.18333;16286.0;135.70833
Standing on tiptoes;6.0;16286.0;135.70833;17035.0;141.95
Balancing on the left leg ;3.0;17035.0;141.95;17584.0;146.525
Standing in T-pose;1.0;17584.0;146.525;17877.0;148.96334
