Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;449.0;3.73333;760.0;6.325
Jumping in place;14.0;760.0;6.325;1277.0;10.63333
Walking;8.0;1277.0;10.63333;1945.0;16.2
Lifting the bag with one hand;22.0;1945.0;16.2;2397.0;19.96667
Standing on heels;7.0;2397.0;19.96667;3157.0;26.3
Jumping on the left leg;16.0;3157.0;26.3;3622.0;30.175
Leaning backward;27.0;3622.0;30.175;4112.0;34.25833
Hopping around on one leg;12.0;4112.0;34.25833;4637.0;38.63333
Climbing the stairs;21.0;4637.0;38.63333;5074.0;42.275
Standing upright without moving;2.0;5074.0;42.275;5884.0;49.025
Jumping backward;19.0;5884.0;49.025;6389.0;53.23333
Leaning forward;26.0;6389.0;53.23333;6834.0;56.94167
Jogging;9.0;6834.0;56.94167;7460.0;62.15833
Pulling the bag;24.0;7460.0;62.15833;8002.0;66.675
Doing squats;5.0;8002.0;66.675;8624.0;71.85833
Jumping forward;18.0;8624.0;71.85833;9191.0;76.58333
Looking backward;29.0;9191.0;76.58333;9724.0;81.025
Side-stepping;13.0;9724.0;81.025;10333.0;86.1
Pushing the bag;25.0;10333.0;86.1;10908.0;90.89167
Balancing on the right leg ;4.0;10908.0;90.89167;11461.0;95.5
Jumping to the side;17.0;11461.0;95.5;11897.0;99.13333
Putting right hand on the ground;31.0;11897.0;99.13333;12414.0;103.44167
Walking on tiptoes;11.0;12414.0;103.44167;13065.0;108.86667
Sitting on the stool;20.0;13065.0;108.86667;13585.0;113.2
Standing on tiptoes;6.0;13585.0;113.2;14321.0;119.33333
Jumping on the right leg;15.0;14321.0;119.33333;14698.0;122.475
Leaning to the side;28.0;14698.0;122.475;15063.0;125.51667
Walking backwards;10.0;15063.0;125.51667;16020.0;133.49167
Lifting the bag with two hands;23.0;16020.0;133.49167;16545.0;137.86667
Balancing on the left leg ;3.0;16545.0;137.86667;17027.0;141.88333
Putting left hand on the ground;30.0;17027.0;141.88333;17468.0;145.55833
Standing in T-pose;1.0;17468.0;145.55833;17705.0;147.53049
