Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;384.0;3.19167;958.0;7.975
Leaning to the side;28.0;958.0;7.975;1294.0;10.775
Walking backwards;10.0;1294.0;10.775;1899.0;15.81667
Pulling the bag;24.0;1899.0;15.81667;2774.0;23.10833
Balancing on the right leg ;4.0;2774.0;23.10833;3290.0;27.40833
Jumping on the right leg;15.0;3290.0;27.40833;3512.0;29.25833
Putting right hand on the ground;31.0;3512.0;29.25833;4127.0;34.38333
Jogging;9.0;4127.0;34.38333;4669.0;38.9
Climbing the stairs;21.0;4669.0;38.9;5501.0;45.83333
Standing on tiptoes;6.0;5501.0;45.83333;5943.0;49.51667
Jumping forward;18.0;5943.0;49.51667;6411.0;53.41667
Leaning forward;26.0;6411.0;53.41667;6947.0;57.88333
Walking;8.0;6947.0;57.88333;7552.0;62.925
Sitting on the stool;20.0;7552.0;62.925;8384.0;69.85833
Jumping on the left leg;16.0;8384.0;69.85833;8608.0;71.725
Jumping backward;19.0;8608.0;71.725;9159.0;76.31667
Looking backward;29.0;9159.0;76.31667;9729.0;81.06667
Side-stepping;13.0;9729.0;81.06667;10193.0;84.93333
Lifting the bag with two hands;23.0;10193.0;84.93333;11163.0;93.01667
Standing on tiptoes;6.0;11163.0;93.01667;11452.0;95.425
Jumping in place;14.0;11452.0;95.425;11647.0;97.05
Standing on tiptoes;6.0;11647.0;97.05;11938.0;99.475
Leaning backward;27.0;11938.0;99.475;12509.0;104.23333
Hopping around on one leg;12.0;12509.0;104.23333;13094.0;109.10833
Lifting the bag with two hands;23.0;13094.0;109.10833;13711.0;114.25
Leaning forward;26.0;13711.0;114.25;14399.0;119.98333
Balancing on the left leg ;3.0;14399.0;119.98333;14788.0;123.225
Putting left hand on the ground;30.0;14788.0;123.225;15298.0;127.475
Walking on tiptoes;11.0;15298.0;127.475;15873.0;132.26667
Lifting the bag with one hand;22.0;15873.0;132.26667;16540.0;137.825
Standing upright without moving;2.0;16540.0;137.825;17064.0;142.19167
Jumping to the side;17.0;17064.0;142.19167;17526.0;146.04167
Standing in T-pose;1.0;17526.0;146.04167;17818.0;148.47764
