Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;493.0;4.1;950.0;7.90833
Putting right hand on the ground;31.0;950.0;7.90833;1391.0;11.58333
Hopping around on one leg;12.0;1391.0;11.58333;2109.0;17.56667
Lifting the bag with two hands;23.0;2109.0;17.56667;2619.0;21.81667
Balancing on the left leg ;3.0;2619.0;21.81667;3259.0;27.15
Jumping on the right leg;15.0;3259.0;27.15;3704.0;30.85833
Putting left hand on the ground;30.0;3704.0;30.85833;4113.0;34.26667
Jogging;9.0;4113.0;34.26667;4868.0;40.55833
Sitting on the stool;20.0;4868.0;40.55833;5419.0;45.15
Balancing on the right leg ;4.0;5419.0;45.15;5998.0;49.975
Jumping in place;14.0;5998.0;49.975;6398.0;53.30833
Leaning forward;26.0;6398.0;53.30833;6880.0;57.325
Walking;8.0;6880.0;57.325;7543.0;62.85
Lifting the bag with one hand;22.0;7543.0;62.85;8119.0;67.65
Standing on heels;7.0;8119.0;67.65;8787.0;73.21667
Jumping to the side;17.0;8787.0;73.21667;9200.0;76.65833
Looking backward;29.0;9200.0;76.65833;9807.0;81.71667
Side-stepping;13.0;9807.0;81.71667;10282.0;85.675
Climbing the stairs;21.0;10282.0;85.675;10743.0;89.51667
Standing upright without moving;2.0;10743.0;89.51667;11404.0;95.025
Jumping on the left leg;16.0;11404.0;95.025;11996.0;99.95833
Leaning backward;27.0;11996.0;99.95833;12397.0;103.3
Walking backwards;10.0;12397.0;103.3;13112.0;109.25833
Pushing the bag;25.0;13112.0;109.25833;13826.0;115.20833
Standing on tiptoes;6.0;13826.0;115.20833;14255.0;118.78333
Jumping forward;18.0;14255.0;118.78333;14712.0;122.59167
Leaning to the side;28.0;14712.0;122.59167;15335.0;127.78333
Walking on tiptoes;11.0;15335.0;127.78333;15903.0;132.51667
Pulling the bag;24.0;15903.0;132.51667;16509.0;137.56667
Doing squats;5.0;16509.0;137.56667;16992.0;141.59167
Jumping backward;19.0;16992.0;141.59167;17521.0;146.0
Standing in T-pose;1.0;17521.0;146.0;18001.0;150.00338
