Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;428.0;3.55833;716.0;5.95833
Jumping forward;18.0;716.0;5.95833;1160.0;9.65833
Walking on tiptoes;11.0;1160.0;9.65833;2024.0;16.85833
Pulling the bag;24.0;2024.0;16.85833;2488.0;20.725
Standing on heels;7.0;2488.0;20.725;3132.0;26.09167
Jumping backward;19.0;3132.0;26.09167;3548.0;29.55833
Leaning forward;26.0;3548.0;29.55833;4266.0;35.54167
Walking backwards;10.0;4266.0;35.54167;4908.0;40.89167
Lifting the bag with two hands;23.0;4908.0;40.89167;5552.0;46.25833
Jumping on the left leg;16.0;5552.0;46.25833;5905.0;49.2
Jumping in place;14.0;5905.0;49.2;6206.0;51.70833
Putting left hand on the ground;30.0;6206.0;51.70833;6982.0;58.175
Side-stepping;13.0;6982.0;58.175;7686.0;64.04167
Climbing the stairs;21.0;7686.0;64.04167;8269.0;68.9
Balancing on the right leg ;4.0;8269.0;68.9;8709.0;72.56667
Jumping on the right leg;15.0;8709.0;72.56667;9124.0;76.025
Putting right hand on the ground;31.0;9124.0;76.025;9781.0;81.5
Hopping around on one leg;12.0;9781.0;81.5;10299.0;85.81667
Pushing the bag;25.0;10299.0;85.81667;10667.0;88.88333
Standing upright without moving;2.0;10667.0;88.88333;11472.0;95.59167
Jumping to the side;17.0;11472.0;95.59167;11812.0;98.425
Looking backward;29.0;11812.0;98.425;12351.0;102.91667
Walking;8.0;12351.0;102.91667;13201.0;110.0
Sitting on the stool;20.0;13201.0;110.0;13788.0;114.89167
Standing on tiptoes;6.0;13788.0;114.89167;14264.0;118.85833
Balancing on the left leg ;3.0;14264.0;118.85833;14667.0;122.21667
Leaning backward;27.0;14667.0;122.21667;15179.0;126.48333
Jogging;9.0;15179.0;126.48333;15947.0;132.88333
Lifting the bag with one hand;22.0;15947.0;132.88333;16448.0;137.05833
Doing squats;5.0;16448.0;137.05833;16758.0;139.64167
Leaning to the side;28.0;16758.0;139.64167;17419.0;145.15
Standing in T-pose;1.0;17419.0;145.15;17682.0;147.34347
