Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;330.0;2.74167;840.0;6.99167
Jumping to the side;17.0;840.0;6.99167;1150.0;9.575
Walking backwards;10.0;1150.0;9.575;1960.0;16.325
Pulling the bag;24.0;1960.0;16.325;2434.0;20.275
Jumping on the left leg;16.0;2434.0;20.275;2990.0;24.90833
Jumping in place;14.0;2990.0;24.90833;3420.0;28.49167
Leaning forward;26.0;3420.0;28.49167;3924.0;32.69167
Walking;8.0;3924.0;32.69167;4804.0;40.025
Sitting on the stool;20.0;4804.0;40.025;5306.0;44.20833
Standing on tiptoes;6.0;5306.0;44.20833;5925.0;49.36667
Balancing on the left leg ;3.0;5925.0;49.36667;6383.0;53.18333
Leaning to the side;28.0;6383.0;53.18333;6866.0;57.20833
Side-stepping;13.0;6866.0;57.20833;7407.0;61.71667
Lifting the bag with one hand;22.0;7407.0;61.71667;7862.0;65.50833
Standing on heels;7.0;7862.0;65.50833;8600.0;71.65833
Jumping backward;19.0;8600.0;71.65833;8907.0;74.21667
Putting right hand on the ground;31.0;8907.0;74.21667;9592.0;79.925
Walking on tiptoes;11.0;9592.0;79.925;10267.0;85.55
Pushing the bag;25.0;10267.0;85.55;10652.0;88.75833
Doing squats;5.0;10652.0;88.75833;11239.0;93.65
Jumping on the right leg;15.0;11239.0;93.65;11797.0;98.3
Putting left hand on the ground;30.0;11797.0;98.3;12397.0;103.3
Hopping around on one leg;12.0;12397.0;103.3;13067.0;108.88333
Lifting the bag with two hands;23.0;13067.0;108.88333;13485.0;112.36667
Standing upright without moving;2.0;13485.0;112.36667;14151.0;117.91667
Jumping forward;18.0;14151.0;117.91667;14658.0;122.14167
Leaning backward;27.0;14658.0;122.14167;15139.0;126.15
Jogging;9.0;15139.0;126.15;15730.0;131.075
Climbing the stairs;21.0;15730.0;131.075;16218.0;135.14167
Balancing on the right leg ;4.0;16218.0;135.14167;16928.0;141.05833
Looking backward;29.0;16928.0;141.05833;17369.0;144.73333
Standing in T-pose;1.0;17369.0;144.73333;17678.0;147.31054
