Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;682.0;5.675;1181.0;9.83333
Jumping on the right leg;15.0;1181.0;9.83333;1613.0;13.43333
Walking backwards;10.0;1613.0;13.43333;2530.0;21.075
Sitting on the stool;20.0;2530.0;21.075;3140.0;26.15833
Standing on tiptoes;6.0;3140.0;26.15833;3432.0;28.59167
Jumping to the side;17.0;3432.0;28.59167;3775.0;31.45
Looking backward;29.0;3775.0;31.45;4240.0;35.325
Walking;8.0;4240.0;35.325;5180.0;43.15833
Pushing the bag;25.0;5180.0;43.15833;5854.0;48.775
Standing on heels;7.0;5854.0;48.775;6256.0;52.125
Jumping forward;18.0;6256.0;52.125;6676.0;55.625
Leaning forward;26.0;6676.0;55.625;7279.0;60.65
Hopping around on one leg;12.0;7279.0;60.65;8155.0;67.95
Pulling the bag;24.0;8155.0;67.95;8829.0;73.56667
Standing upright without moving;2.0;8829.0;73.56667;9233.0;76.93333
Jumping backward;19.0;9233.0;76.93333;9596.0;79.95833
Leaning backward;27.0;9596.0;79.95833;10194.0;84.94167
Jogging;9.0;10194.0;84.94167;10938.0;91.14167
Lifting the bag with two hands;23.0;10938.0;91.14167;11611.0;96.75
Doing squats;5.0;11611.0;96.75;12220.0;101.825
Balancing on the left leg ;3.0;12220.0;101.825;12694.0;105.775
Putting left hand on the ground;30.0;12694.0;105.775;13223.0;110.18333
Side-stepping;13.0;13223.0;110.18333;13905.0;115.86667
Lifting the bag with one hand;22.0;13905.0;115.86667;14490.0;120.74167
Jumping on the left leg;16.0;14490.0;120.74167;14903.0;124.18333
Jumping in place;14.0;14903.0;124.18333;15303.0;127.51667
Leaning to the side;28.0;15303.0;127.51667;15920.0;132.65833
Walking on tiptoes;11.0;15920.0;132.65833;16760.0;139.65833
Climbing the stairs;21.0;16760.0;139.65833;17453.0;145.43333
Balancing on the right leg ;4.0;17453.0;145.43333;17985.0;149.86667
Putting right hand on the ground;31.0;17985.0;149.86667;18357.0;152.96667
Standing in T-pose;1.0;18357.0;152.96667;18636.0;155.29052
