Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;607.0;5.05;1042.0;8.675
Leaning forward;26.0;1042.0;8.675;1450.0;12.075
Side-stepping;13.0;1450.0;12.075;2161.0;18.0
Lifting the bag with two hands;23.0;2161.0;18.0;2623.0;21.85
Doing squats;5.0;2623.0;21.85;3293.0;27.43333
Jumping to the side;17.0;3293.0;27.43333;3611.0;30.08333
Leaning to the side;28.0;3611.0;30.08333;4124.0;34.35833
Walking;8.0;4124.0;34.35833;4974.0;41.44167
Pulling the bag;24.0;4974.0;41.44167;5329.0;44.4
Jumping to the side;17.0;5329.0;44.4;5947.0;49.55
Jumping forward;18.0;5947.0;49.55;6335.0;52.78333
Leaning backward;27.0;6335.0;52.78333;6967.0;58.05
Walking backwards;10.0;6967.0;58.05;7731.0;64.41667
Sitting on the stool;20.0;7731.0;64.41667;8224.0;68.525
Balancing on the right leg ;4.0;8224.0;68.525;8907.0;74.21667
Balancing on the left leg ;3.0;8907.0;74.21667;9351.0;77.91667
Looking backward;29.0;9351.0;77.91667;9682.0;80.675
Hopping around on one leg;12.0;9682.0;80.675;10434.0;86.94167
Climbing the stairs;21.0;10434.0;86.94167;11078.0;92.30833
Standing on heels;7.0;11078.0;92.30833;11522.0;96.00833
Jumping backward;19.0;11522.0;96.00833;11862.0;98.84167
Putting right hand on the ground;31.0;11862.0;98.84167;12452.0;103.75833
Jogging;9.0;12452.0;103.75833;13029.0;108.56667
Pushing the bag;25.0;13029.0;108.56667;13409.0;111.73333
Standing on tiptoes;6.0;13409.0;111.73333;14413.0;120.1
Jumping on the right leg;15.0;14413.0;120.1;14841.0;123.66667
Putting left hand on the ground;30.0;14841.0;123.66667;15229.0;126.9
Walking on tiptoes;11.0;15229.0;126.9;16066.0;133.875
Lifting the bag with one hand;22.0;16066.0;133.875;16552.0;137.925
Standing upright without moving;2.0;16552.0;137.925;17024.0;141.85833
Jumping in place;14.0;17024.0;141.85833;17458.0;145.475
Standing in T-pose;1.0;17458.0;145.475;17792.0;148.26066
