Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;509.0;4.23333;1023.0;8.51667
Standing on heels;7.0;1023.0;8.51667;1408.0;11.725
Walking;8.0;1408.0;11.725;2200.0;18.325
Sitting on the stool;20.0;2200.0;18.325;2608.0;21.725
Standing upright without moving;2.0;2608.0;21.725;3158.0;26.30833
Jumping to the side;17.0;3158.0;26.30833;3563.0;29.68333
Leaning backward;27.0;3563.0;29.68333;4044.0;33.69167
Jogging;9.0;4044.0;33.69167;4894.0;40.775
Lifting the bag with one hand;22.0;4894.0;40.775;5440.0;45.325
Balancing on the right leg ;4.0;5440.0;45.325;6055.0;50.45
Jumping on the right leg;15.0;6055.0;50.45;6374.0;53.10833
Putting right hand on the ground;31.0;6374.0;53.10833;6831.0;56.91667
Walking backwards;10.0;6831.0;56.91667;7544.0;62.85833
Climbing the stairs;21.0;7544.0;62.85833;8024.0;66.85833
Doing squats;5.0;8024.0;66.85833;8753.0;72.93333
Jumping backward;19.0;8753.0;72.93333;9088.0;75.725
Putting left hand on the ground;30.0;9088.0;75.725;9582.0;79.84167
Walking on tiptoes;11.0;9582.0;79.84167;10286.0;85.70833
Pushing the bag;25.0;10286.0;85.70833;10807.0;90.05
Standing on tiptoes;6.0;10807.0;90.05;11548.0;96.225
Jumping forward;18.0;11548.0;96.225;11901.0;99.16667
Looking backward;29.0;11901.0;99.16667;12529.0;104.4
Side-stepping;13.0;12529.0;104.4;13361.0;111.33333
Pulling the bag;24.0;13361.0;111.33333;13811.0;115.08333
Jumping on the left leg;16.0;13811.0;115.08333;14160.0;117.99167
Jumping in place;14.0;14160.0;117.99167;14618.0;121.80833
Leaning to the side;28.0;14618.0;121.80833;15114.0;125.94167
Hopping around on one leg;12.0;15114.0;125.94167;15944.0;132.85833
Lifting the bag with two hands;23.0;15944.0;132.85833;16462.0;137.175
Balancing on the left leg ;3.0;16462.0;137.175;17106.0;142.54167
Leaning forward;26.0;17106.0;142.54167;17361.0;144.66667
Standing in T-pose;1.0;17361.0;144.66667;17697.0;147.46458
