Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;547.0;4.55;1066.0;8.875
Jumping forward;18.0;1066.0;8.875;1314.0;10.94167
Walking backwards;10.0;1314.0;10.94167;2433.0;20.26667
Sitting on the stool;20.0;2433.0;20.26667;2975.0;24.78333
Standing upright without moving;2.0;2975.0;24.78333;3352.0;27.925
Jumping in place;14.0;3352.0;27.925;3615.0;30.11667
Looking backward;29.0;3615.0;30.11667;4259.0;35.48333
Hopping around on one leg;12.0;4259.0;35.48333;5056.0;42.125
Lifting the bag with two hands;23.0;5056.0;42.125;5753.0;47.93333
Standing on tiptoes;6.0;5753.0;47.93333;6179.0;51.48333
Balancing on the left leg ;3.0;6179.0;51.48333;6709.0;55.9
Leaning forward;26.0;6709.0;55.9;7193.0;59.93333
Hopping around on one leg;12.0;7193.0;59.93333;7818.0;65.14167
Pushing the bag;25.0;7818.0;65.14167;8439.0;70.31667
Doing squats;5.0;8439.0;70.31667;8743.0;72.85
Jumping backward;19.0;8743.0;72.85;9091.0;75.75
Putting right hand on the ground;31.0;9091.0;75.75;9977.0;83.13333
Walking on tiptoes;11.0;9977.0;83.13333;10411.0;86.75
Pulling the bag;24.0;10411.0;86.75;11240.0;93.65833
Standing on heels;7.0;11240.0;93.65833;11686.0;97.375
Jumping on the right leg;15.0;11686.0;97.375;12252.0;102.09167
Putting left hand on the ground;30.0;12252.0;102.09167;12694.0;105.775
Jogging;9.0;12694.0;105.775;13249.0;110.4
Lifting the bag with one hand;22.0;13249.0;110.4;13921.0;116.0
Balancing on the right leg ;4.0;13921.0;116.0;14479.0;120.65
Jumping to the side;17.0;14479.0;120.65;14716.0;122.625
Leaning to the side;28.0;14716.0;122.625;15428.0;128.55833
Walking;8.0;15428.0;128.55833;16111.0;134.25
Climbing the stairs;21.0;16111.0;134.25;16670.0;138.90833
Jumping on the left leg;16.0;16670.0;138.90833;17199.0;143.31667
Leaning forward;26.0;17199.0;143.31667;17620.0;146.825
Standing in T-pose;1.0;17620.0;146.825;17976.0;149.79348
