Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;487.0;4.05;1011.0;8.41667
Jumping on the left leg;16.0;1011.0;8.41667;1451.0;12.08333
Side-stepping;13.0;1451.0;12.08333;2213.0;18.43333
Lifting the bag with two hands;23.0;2213.0;18.43333;2686.0;22.375
Standing on tiptoes;6.0;2686.0;22.375;3315.0;27.61667
Jumping on the left leg;16.0;3315.0;27.61667;3791.0;31.58333
Looking backward;29.0;3791.0;31.58333;4358.0;36.30833
Walking on tiptoes;11.0;4358.0;36.30833;5047.0;42.05
Pushing the bag;25.0;5047.0;42.05;5404.0;45.025
Balancing on the right leg ;4.0;5404.0;45.025;6042.0;50.34167
Jumping forward;18.0;6042.0;50.34167;6458.0;53.80833
Leaning backward;27.0;6458.0;53.80833;7028.0;58.55833
Jogging;9.0;7028.0;58.55833;7662.0;63.84167
Pulling the bag;24.0;7662.0;63.84167;8014.0;66.775
Standing upright without moving;2.0;8014.0;66.775;8559.0;71.31667
Jumping on the right leg;15.0;8559.0;71.31667;9294.0;77.44167
Leaning to the side;28.0;9294.0;77.44167;9803.0;81.68333
Hopping around on one leg;12.0;9803.0;81.68333;10259.0;85.48333
Climbing the stairs;21.0;10259.0;85.48333;10675.0;88.95
Standing on heels;7.0;10675.0;88.95;11616.0;96.79167
Jumping to the side;17.0;11616.0;96.79167;11971.0;99.75
Putting right hand on the ground;31.0;11971.0;99.75;12545.0;104.53333
Walking;8.0;12545.0;104.53333;13219.0;110.15
Sitting on the stool;20.0;13219.0;110.15;13942.0;116.175
Doing squats;5.0;13942.0;116.175;14298.0;119.14167
Jumping in place;14.0;14298.0;119.14167;14621.0;121.83333
Putting left hand on the ground;30.0;14621.0;121.83333;15268.0;127.225
Walking backwards;10.0;15268.0;127.225;15980.0;133.15833
Lifting the bag with one hand;22.0;15980.0;133.15833;16522.0;137.675
Jumping backward;19.0;16522.0;137.675;16946.0;141.20833
Leaning forward;26.0;16946.0;141.20833;17588.0;146.55833
Standing in T-pose;1.0;17588.0;146.55833;17770.0;148.07339
