Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;589.0;4.9;1011.0;8.41667
Jumping backward;19.0;1011.0;8.41667;1417.0;11.8
Jogging;9.0;1417.0;11.8;2015.0;16.78333
Sitting on the stool;20.0;2015.0;16.78333;2514.0;20.94167
Standing on tiptoes;6.0;2514.0;20.94167;3253.0;27.1
Jumping on the right leg;15.0;3253.0;27.1;3682.0;30.675
Putting right hand on the ground;31.0;3682.0;30.675;4107.0;34.21667
Walking backwards;10.0;4107.0;34.21667;5001.0;41.66667
Pushing the bag;25.0;5001.0;41.66667;5508.0;45.89167
Jumping on the left leg;16.0;5508.0;45.89167;5945.0;49.53333
Jumping to the side;17.0;5945.0;49.53333;6387.0;53.21667
Looking backward;29.0;6387.0;53.21667;7013.0;58.43333
Walking on tiptoes;11.0;7013.0;58.43333;7731.0;64.41667
Lifting the bag with one hand;22.0;7731.0;64.41667;8177.0;68.13333
Doing squats;5.0;8177.0;68.13333;8838.0;73.64167
Jumping in place;14.0;8838.0;73.64167;9183.0;76.51667
Leaning to the side;28.0;9183.0;76.51667;9699.0;80.81667
Walking;8.0;9699.0;80.81667;10543.0;87.85
Pulling the bag;24.0;10543.0;87.85;10924.0;91.025
Balancing on the right leg ;4.0;10924.0;91.025;11686.0;97.375
Balancing on the left leg ;3.0;11686.0;97.375;12109.0;100.9
Leaning forward;26.0;12109.0;100.9;12368.0;103.05833
Side-stepping;13.0;12368.0;103.05833;13232.0;110.25833
Lifting the bag with two hands;23.0;13232.0;110.25833;13864.0;115.525
Standing upright without moving;2.0;13864.0;115.525;14298.0;119.14167
Jumping forward;18.0;14298.0;119.14167;14662.0;122.175
Putting left hand on the ground;30.0;14662.0;122.175;15150.0;126.24167
Hopping around on one leg;12.0;15150.0;126.24167;15810.0;131.74167
Climbing the stairs;21.0;15810.0;131.74167;16455.0;137.11667
Standing on heels;7.0;16455.0;137.11667;17073.0;142.26667
Leaning backward;27.0;17073.0;142.26667;17405.0;145.03333
Standing in T-pose;1.0;17405.0;145.03333;17832.0;148.59324
